Date,Open,High,Low,Close,Volume,Adj Close
2016-08-22,63.25,63.639999,63.080002,63.549999,6441500,63.549999
2016-08-19,63.18,63.439999,62.869999,63.360001,8480000,63.360001
2016-08-18,63.080002,63.639999,63.080002,63.630001,6926600,63.630001
2016-08-17,63.029999,63.43,62.599998,63.290001,8271500,63.290001
2016-08-16,63.00,63.32,62.84,63.040001,5680100,63.040001
2016-08-15,63.349998,63.75,63.209999,63.32,6650100,63.32
2016-08-12,63.139999,63.450001,62.93,63.349998,6244300,63.349998
2016-08-11,62.610001,63.73,62.48,63.630001,10365000,63.630001
2016-08-10,62.09,63.099998,62.07,62.639999,8835400,62.639999
2016-08-09,62.860001,63.139999,62.43,62.490002,12234400,62.490002
2016-08-08,62.66,63.02,61.950001,62.860001,25045900,62.860001
2016-08-05,57.84,64.00,57.84,63.860001,72876000,63.860001
2016-08-04,57.740002,58.23,57.740002,57.84,5541400,57.84
2016-08-03,58.169998,58.299999,57.18,57.650002,9637300,57.650002
2016-08-02,58.68,58.73,58.25,58.330002,6826300,58.330002
2016-08-01,58.830002,59.00,58.50,58.66,8871200,58.66
2016-07-29,59.009998,59.200001,58.27,58.66,8491200,58.66
2016-07-28,58.52,58.59,58.110001,58.43,7289700,58.43
2016-07-27,58.389999,58.720001,57.93,58.599998,7888800,58.599998
2016-07-26,58.700001,58.810001,58.139999,58.360001,7150800,58.360001
2016-07-25,58.630001,58.880001,57.98,58.560001,8037200,58.560001
