Date	Open	High	Low	Close	Volume	Ex-Dividend	Split Ratio	Adj. Open	Adj. High	Adj. Low	Adj. Close	Adj. Volume	+/-	% change	
2016-07-01	57.54	58.0	57.42	57.94	7868316.0	0.0	1.0	56.2715037903	56.7213628751	56.1541492464	56.6626856032	7868316.0	+	0.695168578323	
2016-07-05	57.78	58.17	57.78	58.0	7394103.0	0.0	1.0	56.506212878	56.8876151456	56.506212878	56.7213628751	7394103.0	+	0.38075458634	
2016-07-06	58.27	59.27	58.07	59.16	14327606.0	0.0	1.0	56.9854105989	57.9633651312	56.7898196924	57.8557901326	14327606.0	+	1.52737257581	
2016-07-07	58.89	59.02	58.29	58.78	9351899.0	0.0	1.0	57.5917424089	57.7188764981	57.0049696895	57.4841674103	9351899.0	-	-0.186788928587	
2016-07-08	58.98	59.57	58.8	59.35	9479430.0	0.0	1.0	57.6797583168	58.2567514909	57.503726501	58.0416014938	9479430.0	+	0.627331298811	
2016-07-11	59.26	59.75	59.2	59.34	7336641.0	0.0	1.0	57.9535855859	58.4327833067	57.8949083139	58.0318219484	7336641.0	+	0.134998312372	
2016-07-12	59.27	59.79	59.075	59.6	8401273.0	0.0	1.0	57.9633651312	58.471901488	57.7726639974	58.2860901269	8401273.0	+	0.556774084751	
2016-07-13	59.78	59.95	59.4801	59.55	6793085.0	0.0	1.0	58.4621219427	58.6283742132	58.1688333784	58.2371924002	6793085.0	-	-0.384744061669	
2016-07-14	59.87	59.93	59.48	59.65	7345381.0	0.0	1.0	58.5501378506	58.6088151225	58.168735583	58.3349878535	7345381.0	-	-0.367462836123	
2016-07-15	59.8	59.93	59.25	59.63	8148190.0	0.0	1.0	58.4816810333	58.6088151225	57.9438060405	58.3154287628	8148190.0	-	-0.284280936462	
2016-07-18	59.0	59.49	58.715	59.02	8754197.0	0.0	1.0	57.6993174075	58.1785151283	57.4206003657	57.7188764981	8754197.0	+	0.033898305004	
2016-07-19	59.08	59.495	58.56	58.66	8881337.0	0.0	1.0	57.77755377	58.183404901	57.2690174132	57.3668128665	8881337.0	-	-0.710900473798	
2016-07-20	59.0	59.119	58.76	58.79	6475748.0	0.0	1.0	57.6993174075	57.8156939968	57.4646083197	57.4939469557	6475748.0	-	-0.355932203408	
2016-07-21	59.0	59.105	58.56	58.79	6119844.0	0.0	1.0	57.6993174075	57.8020026333	57.2690174132	57.4939469557	6119844.0	-	-0.355932203408	
2016-07-22	58.99	59.08	58.55	58.82	6269481.0	0.0	1.0	57.6895378621	57.77755377	57.2592378679	57.5232855916	6269481.0	-	-0.288184438047	
2016-07-25	58.63	58.88	57.98	58.56	8037217.0	0.0	1.0	57.3374742305	57.5819628636	56.7018037845	57.2690174132	8037217.0	-	-0.119392802384	
2016-07-26	58.7	58.8101	58.135	58.36	7150768.0	0.0	1.0	57.4059310478	57.5136038418	56.853386737	57.0734265068	7150768.0	-	-0.579216354357	
2016-07-27	58.39	58.72	57.93	58.6	7882987.0	0.0	1.0	57.1027651427	57.4254901384	56.6529060579	57.3081355945	7882987.0	+	0.359650625126	
2016-07-28	58.52	58.59	58.1061	58.43	7289712.0	0.0	1.0	57.2298992319	57.2983560492	56.825123851	57.141883324	7289712.0	-	-0.153793574829	
2016-07-29	59.01	59.2	58.27	58.66	8490917.0	0.0	1.0	57.7090969528	57.8949083139	56.9854105989	57.3668128665	8490917.0	-	-0.593119810175	
2016-08-01	58.83	59.0	58.5	58.66	8871180.0	0.0	1.0	57.533065137	57.6993174075	57.2103401413	57.3668128665	8871180.0	-	-0.288968213503	
2016-08-02	58.68	58.73	58.25	58.33	6826271.0	0.0	1.0	57.3863719571	57.4352696837	56.9658515082	57.0440878708	6826271.0	-	-0.59645535103	
2016-08-03	58.17	58.3	57.18	57.65	9637335.0	0.0	1.0	56.8876151456	57.0147492348	55.9194401586	56.3790787888	9637335.0	-	-0.893931579832	
2016-08-04	57.74	58.23	57.74	57.84	5541344.0	0.0	1.0	56.4670946967	56.9462924176	56.4670946967	56.56489015	5541344.0	+	0.173190162918	
2016-08-05	62.51	64.0	60.74	63.86	72875999.0	0.0	1.0	61.1319378159	62.5890900691	59.4009582937	62.4521764346	72875999.0	+	2.15965445538	
2016-08-08	62.66	63.02	61.95	62.86	25045257.0	0.0	1.0	61.2786309958	61.6306946274	60.5842832778	61.4742219022	25045257.0	+	0.319182891689	
2016-08-09	62.86	63.14	62.43	62.49	12234367.0	0.0	1.0	61.4742219022	61.7480491713	61.0537014533	61.1123787253	12234367.0	-	-0.588609608554	
2016-08-10	62.09	63.1	62.07	62.64	8835354.0	0.0	1.0	60.7211969124	61.70893099	60.7016378217	61.2590719051	8835354.0	+	0.885810919498	
2016-08-11	62.61	63.73	62.48	63.63	10365025.0	0.0	1.0	61.2297332692	62.3250423454	61.10259918	62.2272468921	10365025.0	+	1.62913272628	
2016-08-12	63.14	63.45	62.93	63.35	6244281.0	0.0	1.0	61.7480491713	62.0512150763	61.5426787195	61.9534196231	6244281.0	+	0.332594235051	
2016-08-15	63.35	63.75	63.21	63.32	6650069.0	0.0	1.0	61.9534196231	62.344601436	61.8165059886	61.9240809871	6650069.0	-	-0.0473559590068	
2016-08-16	63.0	63.32	62.84	63.04	5680058.0	0.0	1.0	61.6111355368	61.9240809871	61.4546628116	61.6502537181	5680058.0	+	0.0634920635031	
2016-08-17	63.03	63.43	62.6	63.29	8271531.0	0.0	1.0	61.6404741727	62.0316559857	61.2199537238	61.8947423511	8271531.0	+	0.412501983174	
2016-08-18	63.08	63.64	63.08	63.63	6926572.0	0.0	1.0	61.6893718994	62.2370264375	61.6893718994	62.2272468921	6926572.0	+	0.871908687249	
2016-08-19	63.18	63.44	62.87	63.36	8480039.0	0.0	1.0	61.7871673526	62.041435531	61.4840014476	61.9631991684	8480039.0	+	0.284900284869	
2016-08-22	63.25	63.64	63.08	63.55	6447228.0	0.0	1.0	61.8556241699	62.2370264375	61.6893718994	62.1490105296	6447228.0	+	0.474308300397	
2016-08-23	63.71	63.88	63.37	63.58	5798353.0	0.0	1.0	62.3054832547	62.4717355252	61.9729787137	62.1783491655	5798353.0	-	-0.204049599744	
2016-08-24	63.6	63.78	62.51	62.73	7477273.0	0.0	1.0	62.1979082562	62.373940072	61.1319378159	61.347087813	7477273.0	-	-1.36792452842	
2016-08-25	62.86	63.1	62.27	62.32	7947489.0	0.0	1.0	61.4742219022	61.70893099	60.8972287282	60.9461264548	7947489.0	-	-0.859051861185	
2016-08-26	62.48	62.988	62.18	62.85	7793815.0	0.0	1.0	61.10259918	61.5994000824	60.8092128203	61.4644423569	7793815.0	+	0.592189500538	
2016-08-29	62.92	63.29	62.64	63.01	5575752.0	0.0	1.0	61.5328991742	61.8947423511	61.2590719051	61.6209150821	5575752.0	+	0.143038779387	
2016-08-30	62.96	63.03	62.505	62.71	6178036.0	0.0	1.0	61.5720173555	61.6404741727	61.1270480433	61.3275287224	6178036.0	-	-0.397077509558	
2016-08-31	63.08	63.12	62.42	62.79	8860461.0	0.0	1.0	61.6893718994	61.7284900807	61.043921908	61.405765085	8860461.0	-	-0.459733671567	
2016-09-01	62.7	62.98	62.39	62.9	6544694.0	0.0	1.0	61.3177491771	61.5915764461	61.0145832721	61.5133400835	6544694.0	+	0.31897926624	
2016-09-02	62.59	63.27	62.59	62.98	7613244.0	0.0	1.0	61.2101741785	61.8751832605	61.2101741785	61.5915764461	7613244.0	+	0.623102732052	
2016-09-06	62.99	63.47	62.77	63.24	7930326.0	0.0	1.0	61.6013559914	62.070774167	61.3862059943	61.8458446245	7930326.0	+	0.396888395012	
2016-09-07	63.31	63.49	62.595	62.87	8668038.0	0.0	1.0	61.9143014418	62.0903332576	61.2150639512	61.4840014476	8668038.0	-	-0.694992892078	
2016-09-08	62.45	63.29	62.33	63.24	9186287.0	0.0	1.0	61.073260544	61.8947423511	60.9559060001	61.8458446245	9186287.0	+	1.26501200954	
2016-09-09	62.69	62.71	62.32	62.49	12587535.0	0.0	1.0	61.3079696317	61.3275287224	60.9461264548	61.1123787253	12587535.0	-	-0.319030148242	
2016-09-12	62.0	63.49	61.91	63.19	10629499.0	0.0	1.0	60.6331810044	62.0903332576	60.5451650965	61.7969468979	10629499.0	+	1.91935483876	
2016-09-13	62.37	62.78	61.37	61.81	10223437.0	0.46	1.0	61.4489589998	61.8529043772	60.4637263719	60.8972287282	10223437.0	-	-0.897867564529	
2016-09-14	61.92	62.34	61.3	61.35	10421771.0	0.0	1.0	61.0056043172	61.4194020209	60.394760088	60.4440217194	10421771.0	-	-0.920542635526	
2016-09-15	61.24	62.605	61.12	62.38	9026862.0	0.0	1.0	60.3356461303	61.6804886673	60.2174182149	61.4588113261	9026862.0	+	1.86152841286	
2016-09-16	62.45	62.62	62.06	62.28	12431993.0	0.0	1.0	61.52777761	61.6952671567	61.1435368851	61.3602880633	12431993.0	-	-0.27221777416	
2016-09-19	62.54	62.54	61.315	61.33	11287630.0	0.0	1.0	61.6164485465	61.6164485465	60.4095385774	60.4243170668	11287630.0	-	-1.93476175246	
2016-09-20	61.9	62.41	61.69	61.94	9211610.0	0.0	1.0	60.9858996647	61.4883683049	60.7790008128	61.0253089698	9211610.0	+	0.0646203553882	
2016-09-21	62.26	62.82	61.86	62.7	7219032.0	0.0	1.0	61.3405834107	61.8923136823	60.9464903596	61.774085767	7219032.0	+	0.706713780985	
2016-09-22	62.92	63.47	62.83	63.02	8447562.0	0.0	1.0	61.9908369451	62.5327148904	61.9021660086	62.0893602079	8447562.0	+	0.158931977136	
2016-09-23	62.87	63.25	62.7	62.96	7679801.0	0.0	1.0	61.9415753137	62.3159637123	61.774085767	62.0302462502	7679801.0	+	0.143152536969	
2016-09-26	62.53	62.5799	61.88	62.15	6983821.0	0.0	1.0	61.6065962202	61.6557593284	60.9661950121	61.2322078216	6983821.0	-	-0.607708300036	
2016-09-27	62.31	62.7	61.83	62.57	7340756.0	0.0	1.0	61.3898450421	61.774085767	60.9169333807	61.6460055253	7340756.0	+	0.417268496157	
2016-09-28	63.0	63.48	62.495	63.3	11782741.0	0.0	1.0	62.0696555553	62.5425672167	61.5721130783	62.3652253437	11782741.0	+	0.476190476257	
2016-09-29	63.02	63.02	61.56	61.91	10930029.0	0.0	1.0	62.0893602079	62.0893602079	60.6509205712	60.995751991	10930029.0	-	-1.76134560453	
2016-09-30	61.89	62.73	61.86	62.41	13600560.0	0.0	1.0	60.9760473384	61.8036427458	60.9464903596	61.4883683049	13600560.0	+	0.840200355488	
2016-10-03	62.22	62.57	61.67	62.52	7520012.0	0.0	1.0	61.3011741056	61.6460055253	60.7592961603	61.596743894	7520012.0	+	0.482160077213	
2016-10-04	62.48	62.95	61.94	62.46	7897397.0	0.0	1.0	61.5573345888	62.0203939239	61.0253089698	61.5376299363	7897397.0	-	-0.0320102431849	
2016-10-05	62.7	63.035	62.48	62.8	7871322.0	0.0	1.0	61.774085767	62.1041386973	61.5573345888	61.8726090298	7871322.0	+	0.159489633196	
2016-10-06	62.49	62.69	61.74	62.66	11430486.0	0.0	1.0	61.5671869151	61.7642334407	60.8282624442	61.7346764619	11430486.0	+	0.272043527067	
2016-10-07	62.77	62.99	62.03	62.77	10770473.0	0.0	1.0	61.8430520509	62.059803229	61.1139799063	61.8430520509	10770473.0	-	0.0	
2016-10-10	64.21	64.855	63.44	63.9	20345855.0	0.0	1.0	63.261787035	63.89726208	62.5031579116	62.9563649204	20345855.0	-	-0.482790842489	
2016-10-11	63.53	63.55	61.75	61.93	13955380.0	0.0	1.0	62.5918288481	62.6115335007	60.8381147705	61.0154566435	13955380.0	-	-2.51849519915	
2016-10-12	62.4	62.63	61.58	61.66	10121895.0	0.0	1.0	61.4785159786	61.705119483	60.6706252238	60.749443834	10121895.0	-	-1.18589743587	
2016-10-13	62.25	62.95	61.94	62.51	14541462.0	0.0	1.0	61.3307310844	62.0203939239	61.0253089698	61.5868915677	14541462.0	+	0.417670682822	
2016-10-14	62.72	62.86	62.13	62.14	12204208.0	0.0	1.0	61.7937904195	61.9317229874	61.2125031691	61.2223554954	12204208.0	-	-0.924744897862	
2016-10-17	62.05	62.05	60.8	61.52	13054599.0	0.0	1.0	61.1336845589	61.1336845589	59.902143774	60.6115112661	13054599.0	-	-0.854149879183	
2016-10-18	61.9	62.62	61.83	62.09	9987994.0	0.0	1.0	60.9858996647	61.6952671567	60.9169333807	61.173093864	9987994.0	+	0.306946688217	
2016-10-19	62.13	62.3	61.81	61.87	5582664.0	0.0	1.0	61.2125031691	61.3799927158	60.8972287282	60.9563426858	5582664.0	-	-0.418477386217	
2016-10-20	61.95	62.265	61.69	61.92	6323380.0	0.0	1.0	61.0351612961	61.3455095738	60.7790008128	61.0056043172	6323380.0	-	-0.0484261502261	
2016-10-21	61.55	61.9	61.03	61.2	7397586.0	0.0	1.0	60.6410682449	60.9858996647	60.1287472784	60.2962368252	7397586.0	-	-0.568643379281	
2016-10-24	61.4	61.48	60.635	60.75	9940882.0	0.0	1.0	60.4932833507	60.572101961	59.7395803904	59.8528821426	9940882.0	-	-1.05863192181	
2016-10-25	60.27	62.19	59.55	61.95	15188534.0	0.0	1.0	59.3799704813	61.2716171268	58.6706029892	61.0351612961	15188534.0	+	2.78745644598	
2016-10-26	61.74	61.85	60.55	60.87	9947711.0	0.0	1.0	60.8282624442	60.9366380333	59.6558356171	59.971110058	9947711.0	-	-1.40913508254	
2016-10-27	61.15	62.06	61.0	61.29	10350697.0	0.0	1.0	60.2469751938	61.1435368851	60.0991902996	60.3849077617	10350697.0	+	0.228945216679	
2016-10-28	61.02	61.07	58.45	58.84	20357108.0	0.0	1.0	60.1188949522	60.1681565836	57.5868470986	57.9710878234	20357108.0	-	-3.57259914792	
2016-10-31	59.09	59.15	58.3655	58.72	14254834.0	0.0	1.0	58.2173959804	58.2765099381	57.5035949415	57.8528599081	14254834.0	-	-0.626163479422	
2016-11-01	59.0	59.585	58.51	59.3	14347359.0	0.0	1.0	58.1287250439	58.7050861312	57.6459610562	58.4242948322	14347359.0	+	0.50847457617	
2016-11-02	59.06	59.51	58.75	58.84	10722865.0	0.0	1.0	58.1878390015	58.6311936841	57.8824168869	57.9710878234	10722865.0	-	-0.372502539739	
2016-11-03	59.18	59.22	58.29	58.43	11323033.0	0.0	1.0	58.3060669169	58.345476222	57.4292098781	57.567142446	11323033.0	-	-1.26732004056	
2016-11-04	58.69	59.265	58.61	58.82	11318375.0	0.0	1.0	57.8233029292	58.3898116903	57.744484319	57.9513831709	11318375.0	+	0.221502811517	
2016-11-07	59.52	60.21	59.48	60.05	10478263.0	0.0	1.0	58.6410460104	59.3208565236	58.6016367053	59.1632193031	10478263.0	+	0.890456989132	
2016-11-08	59.82	60.78	59.52	60.51	7942104.0	0.0	1.0	58.9366157987	59.8824391215	58.6410460104	59.6164263119	7942104.0	+	1.1534603811	
2016-11-09	63.96	65.0	62.76	64.18	27851126.0	0.0	1.0	63.0154788781	64.0401208111	61.8331997246	63.2322300562	27851126.0	+	0.343964978064	
2016-11-10	64.54	65.46	64.52	64.96	17862251.0	0.0	1.0	63.5869138022	64.4933278199	63.5672091497	64.0007115059	17862251.0	+	0.650759219086	
2016-11-11	64.08	64.51	63.58	63.95	14059705.0	0.0	1.0	63.1337067934	63.5573568234	62.6410904795	63.0056265518	14059705.0	-	-0.202871410702	
2016-11-14	64.0	64.09	63.24	63.53	10124450.0	0.0	1.0	63.0548881832	63.1435591197	62.306111386	62.5918288481	10124450.0	-	-0.734375000007	
2016-11-15	63.68	63.73	63.08	63.65	7290447.0	0.0	1.0	62.7396137423	62.7888753737	62.1484741656	62.7100567634	7290447.0	-	-0.047110552866	
2016-11-16	63.7	63.95	62.45	62.63	10761213.0	0.0	1.0	62.7593183948	63.0056265518	61.52777761	61.705119483	10761213.0	-	-1.67974882259	
2016-11-17	62.51	62.79	62.115	62.7	8360674.0	0.0	1.0	61.5868915677	61.8627567035	61.1977246797	61.774085767	8360674.0	+	0.303951367791	
2016-11-18	62.57	62.62	61.73	61.87	7696863.0	0.0	1.0	61.6460055253	61.6952671567	60.8184101179	60.9563426858	7696863.0	-	-1.11874700335	
2016-11-21	61.94	62.39	61.72	62.3	6836678.0	0.0	1.0	61.0253089698	61.4686636523	60.8085577917	61.3799927158	6836678.0	+	0.581207620228	
2016-11-22	62.5	62.65	61.205	61.7	9592213.0	0.0	1.0	61.5770392414	61.7248241356	60.3011629883	60.7888531391	9592213.0	-	-1.28000000002	
2016-11-23	60.33	61.7	59.82	61.64	10242975.0	0.0	1.0	59.4390844389	60.7888531391	58.9366157987	60.7297391814	10242975.0	+	2.17139068457	
2016-11-25	61.82	62.4	61.75	62.21	3501268.0	0.0	1.0	60.9070810544	61.4785159786	60.8381147705	61.2913217793	3501268.0	+	0.630863798179	
2016-11-28	61.78	62.06	61.62	61.8	7449431.0	0.0	1.0	60.8676717493	61.1435368851	60.7100345289	60.8873764019	7449431.0	+	0.0323729362956	
2016-11-29	61.95	62.46	61.915	62.19	10034927.0	0.0	1.0	61.0351612961	61.5376299363	61.0006781541	61.2716171268	10034927.0	+	0.38740920099	
2016-11-30	62.31	62.32	60.99	61.19	12530631.0	0.0	1.0	61.3898450421	61.3996973684	60.0893379733	60.2863844989	12530631.0	-	-1.79746429144	
2016-12-01	61.3	61.37	60.65	60.76	8398535.0	0.0	1.0	60.394760088	60.4637263719	59.7543588799	59.8627344689	8398535.0	-	-0.880913540057	
2016-12-02	61.05	61.52	60.625	61.13	7993092.0	0.0	1.0	60.148451931	60.6115112661	59.7297280642	60.2272705412	7993092.0	+	0.131040130992	
2016-12-05	61.52	61.53	59.84	60.25	12985234.0	0.0	1.0	60.6115112661	60.6213635924	58.9563204513	59.3602658287	12985234.0	-	-2.06436931082	
2016-12-06	60.18	60.39	59.61	60.28	10659613.0	0.0	1.0	59.2912995448	59.4981983966	58.7297169469	59.3898228075	10659613.0	+	0.166168162035	
2016-12-07	59.7	60.06	58.62	60.06	14049574.0	0.0	1.0	58.8183878834	59.1730716294	57.7543366453	59.1730716294	14049574.0	+	0.603015075325	
2016-12-08	59.73	60.355	59.5	60.12	8586550.0	0.0	1.0	58.8479448622	59.4637152546	58.6213413578	59.2321855871	8586550.0	+	0.652938222056	
2016-12-09	60.49	61.51	60.4	61.23	10516352.0	0.0	1.0	59.5967216594	60.6016589398	59.5080507229	60.325793804	10516352.0	+	1.22334270124	
