Date	Open	High	Low	Close	Volume	Ex-Dividend	Split Ratio	Adj. Open	Adj. High	Adj. Low	Adj. Close	Adj. Volume	+/-	% change	
2016-07-01	32.64	32.885	32.47	32.75	17084570.0	0.0	1.0	31.6864445017	31.9242869926	31.5214109366	31.7932309262	17084570.0	+	0.337009803969	
2016-07-05	32.5	32.73	32.455	32.68	20107191.0	0.0	1.0	31.5505345069	31.7738152127	31.5068491514	31.7252759288	20107191.0	+	0.553846153896	
2016-07-06	32.8	33.0	32.38	32.97	21070217.0	0.0	1.0	31.8417702101	32.0359273455	31.4340402257	32.0068037752	21070217.0	+	0.518292682885	
2016-07-07	32.96	33.55	32.96	33.2	26119445.0	0.0	1.0	31.9970959184	32.5698594679	31.9970959184	32.2300844809	26119445.0	+	0.728155339766	
2016-07-08	33.65	34.0	33.5	34.0	23341870.0	0.0	1.0	32.6669380356	33.0067130226	32.521320184	33.0067130226	23341870.0	+	1.04011887074	
2016-07-11	34.04	34.5	34.04	34.38	23820667.0	0.0	1.0	33.0455444497	33.4921058612	33.0455444497	33.3756115799	23820667.0	+	0.998824911789	
2016-07-12	34.51	34.97	34.48	34.94	28064113.0	0.0	1.0	33.501813718	33.9483751294	33.4726901476	33.9192515591	28064113.0	+	1.24601564743	
2016-07-13	35.04	35.25	34.88	35.01	29120904.0	0.0	1.0	34.0163301268	34.220195119	33.8610044185	33.9872065565	29120904.0	-	-0.0856164383149	
2016-07-14	35.13	35.3	34.96	35.2	25296374.0	0.0	1.0	34.1037008378	34.2687344029	33.9386672727	34.1716558352	25296374.0	+	0.199259891832	
2016-07-15	35.26	35.29	34.9	35.07	23661856.0	0.0	1.0	34.2299029758	34.2590265461	33.880420132	34.0454536972	23661856.0	-	-0.538854225589	
2016-07-18	35.18	35.2	34.95	35.05	19347177.0	0.0	1.0	34.1522401216	34.1716558352	33.9289594159	34.0260379836	19347177.0	-	-0.369528140909	
2016-07-19	34.89	35.16	34.85	35.15	20395424.0	0.0	1.0	33.8707122753	34.1328244081	33.8318808482	34.1231165513	20395424.0	+	0.745199197314	
2016-07-20	35.3	35.93	35.06	35.69	42994187.0	0.0	1.0	34.2687344029	34.8803293795	34.0357458404	34.647340817	42994187.0	+	1.10481586407	
2016-07-21	34.33	34.49	33.86	34.27	63708597.0	0.0	1.0	33.3270722961	33.4823980044	32.8708030278	33.2688251554	63708597.0	-	-0.174774250143	
2016-07-22	34.38	34.7	34.26	34.66	33033653.0	0.0	1.0	33.3756115799	33.6862629966	33.2591172987	33.6474315695	33033653.0	+	0.814426992444	
2016-07-25	34.62	34.755	34.57	34.69	20277701.0	0.0	1.0	33.6086001424	33.7396562089	33.5600608586	33.6765551398	20277701.0	+	0.202195262856	
2016-07-26	34.75	35.23	34.7	35.09	29644428.0	0.0	1.0	33.7348022805	34.2007794055	33.6862629966	34.0648694107	29644428.0	+	0.978417266109	
2016-07-27	35.0	35.28	34.63	34.83	23601763.0	0.0	1.0	33.9774986998	34.2493186893	33.6183079992	33.8124651346	23601763.0	-	-0.485714285969	
2016-07-28	34.83	34.83	34.52	34.77	21667377.0	0.0	1.0	33.8124651346	33.8124651346	33.5115215747	33.754217994	21667377.0	-	-0.172265288461	
2016-07-29	34.77	34.915	34.605	34.86	18171236.0	0.0	1.0	33.754217994	33.8949819172	33.5940383573	33.841588705	18171236.0	+	0.25884383106	
2016-08-01	34.82	34.91	34.56	34.85	18824409.0	0.0	1.0	33.8027572779	33.8901279888	33.5503530018	33.8318808482	18824409.0	+	0.0861573807739	
2016-08-02	34.81	34.87	34.325	34.56	20057327.0	0.0	1.0	33.7930494211	33.8512965617	33.3222183677	33.5503530018	20057327.0	-	-0.718184429809	
2016-08-03	34.1	34.28	33.99	34.25	18388764.0	0.26	1.0	33.3550904462	33.5311583723	33.2474933802	33.501813718	18388764.0	+	0.439882698075	
2016-08-04	34.29	34.62	34.22	34.58	16362642.0	0.0	1.0	33.5409399238	33.8637311216	33.4724690636	33.8246049158	16362642.0	+	0.845727617188	
2016-08-05	34.8	35.13	34.7	34.98	20046211.0	0.0	1.0	34.0397990477	34.3625902456	33.9419835332	34.2158669738	20046211.0	+	0.517241379285	
2016-08-08	34.9	35.17	34.86	35.04	19497332.0	0.0	1.0	34.1376145622	34.4017164514	34.0984883564	34.2745562825	19497332.0	+	0.401146131785	
2016-08-09	35.04	35.16	34.84	34.92	12578884.0	0.0	1.0	34.2745562825	34.3919348999	34.0789252535	34.1571776651	12578884.0	-	-0.342465753408	
2016-08-10	35.0	35.0	34.5	34.53	19579027.0	0.0	1.0	34.2354300767	34.2354300767	33.7463525042	33.7756971586	19579027.0	-	-1.34285714264	
2016-08-11	34.66	34.74	34.49	34.68	16364120.0	0.0	1.0	33.9028573274	33.981109739	33.7365709528	33.9224204303	16364120.0	+	0.057703404498	
2016-08-12	34.52	34.76	34.44	34.57	15708316.0	0.0	1.0	33.7659156071	34.0006728419	33.6876631955	33.8148233644	15708316.0	+	0.144843569086	
2016-08-15	34.7	35.16	34.63	34.91	18931063.0	0.0	1.0	33.9419835332	34.3919348999	33.8735126731	34.1473961137	18931063.0	+	0.605187320002	
2016-08-16	34.77	35.21	34.77	35.21	16320929.0	0.0	1.0	34.0104543934	34.4408426572	34.0104543934	34.4408426572	16320929.0	+	1.26545872872	
2016-08-17	35.17	35.21	34.77	35.02	18221644.0	0.0	1.0	34.4017164514	34.4408426572	34.0104543934	34.2549931796	18221644.0	-	-0.426499857957	
2016-08-18	34.96	35.09	34.75	34.97	16085181.0	0.0	1.0	34.1963038709	34.3234640398	33.9908912905	34.2060854224	16085181.0	+	0.0286041191379	
2016-08-19	34.84	35.27	34.735	35.24	16417640.0	0.0	1.0	34.0789252535	34.4995319659	33.9762189633	34.4701873116	16417640.0	+	1.14810562595	
2016-08-22	35.2	35.45	35.12	35.36	14941430.0	0.0	1.0	34.4310611058	34.675599892	34.3528086941	34.587565929	14941430.0	+	0.454545454522	
2016-08-23	35.5	35.69	35.3	35.4	18316042.0	0.0	1.0	34.7245076493	34.9103571268	34.5288766203	34.6266921348	18316042.0	-	-0.28169014083	
2016-08-24	35.32	35.41	35.02	35.15	16343525.0	0.0	1.0	34.5484397232	34.6364736862	34.2549931796	34.3821533485	16343525.0	-	-0.481313703404	
2016-08-25	35.05	35.22	34.896	35.09	12427980.0	0.0	1.0	34.284337834	34.4506242087	34.1337019417	34.3234640398	12427980.0	+	0.114122681877	
2016-08-26	35.11	35.58	35.05	35.26	14469924.0	0.0	1.0	34.3430271427	34.8027600609	34.284337834	34.4897504145	14469924.0	+	0.427228709893	
2016-08-29	35.48	35.67	35.15	35.55	15264300.0	0.0	1.0	34.7049445464	34.8907940239	34.3821533485	34.7734154065	15264300.0	+	0.197294250128	
2016-08-30	35.59	35.74	35.52	35.7	15183208.0	0.0	1.0	34.8125416123	34.9592648841	34.7440707522	34.9201386783	15183208.0	+	0.309075583157	
2016-08-31	35.62	35.9	35.58	35.89	20562722.0	0.0	1.0	34.8418862667	35.1157697073	34.8027600609	35.1059881558	20562722.0	+	0.758001122782	
2016-09-01	35.99	36.04	35.58	36.02	18925769.0	0.0	1.0	35.2038036703	35.2527114276	34.8027600609	35.2331483247	18925769.0	+	0.0833564880512	
2016-09-02	36.21	36.33	35.95	36.08	16726718.0	0.0	1.0	35.4189978023	35.5363764197	35.1646774645	35.2918376334	16726718.0	-	-0.359016846297	
2016-09-06	36.38	36.6	36.17	36.57	22337790.0	0.0	1.0	35.5852841769	35.8004783088	35.3798715965	35.7711336545	22337790.0	+	0.522264980873	
2016-09-07	36.65	36.65	36.38	36.46	18495645.0	0.0	1.0	35.8493860661	35.8493860661	35.5852841769	35.6635365885	18495645.0	-	-0.518417462596	
2016-09-08	36.35	36.59	36.12	36.44	20356511.0	0.0	1.0	35.5559395226	35.7906967574	35.3309638392	35.6439734856	20356511.0	+	0.247592847164	
2016-09-09	36.1	36.39	35.44	35.44	29457900.0	0.0	1.0	35.3114007363	35.5950657284	34.6658183406	34.6658183406	29457900.0	-	-1.82825484755	
2016-09-12	35.19	36.12	35.064	36.08	22796599.0	0.0	1.0	34.4212795543	35.3309638392	34.298032006	35.2918376334	22796599.0	+	2.52912759308	
2016-09-13	35.75	35.88	35.32	35.61	23591345.0	0.0	1.0	34.9690464355	35.0962066044	34.5484397232	34.8321047152	23591345.0	-	-0.391608391589	
2016-09-14	35.51	35.815	35.395	35.62	14127224.0	0.0	1.0	34.7342892007	35.03262652	34.621801359	34.8418862667	14127224.0	+	0.309771895369	
2016-09-15	35.74	36.65	35.54	36.56	24585103.0	0.0	1.0	34.9592648841	35.8493860661	34.7636338551	35.761352103	24585103.0	+	2.29434806927	
2016-09-16	37.72	38.05	37.25	37.67	74577899.0	0.0	1.0	36.8960120713	37.2188032691	36.4362791531	36.847104314	74577899.0	-	-0.132555673512	
2016-09-19	37.69	38.02	37.09	37.16	30531708.0	0.0	1.0	36.8666674169	37.1894586148	36.2797743299	36.34824519	30531708.0	-	-1.40620854345	
2016-09-20	37.42	37.43	36.94	37.14	24796900.0	0.0	1.0	36.6025655278	36.6123470792	36.1330510581	36.3286820871	24796900.0	-	-0.748262961218	
2016-09-21	37.21	37.46	36.8601	37.45	21233698.0	0.0	1.0	36.3971529473	36.6416917336	36.054896462	36.6319101821	21233698.0	+	0.644987906444	
2016-09-22	37.6	37.83	37.44	37.55	17013410.0	0.0	1.0	36.7786334539	37.0036091372	36.6221286307	36.7297256966	17013410.0	-	-0.132978723533	
2016-09-23	37.45	37.65	37.12	37.19	18062474.0	0.0	1.0	36.6319101821	36.8275412111	36.3091189842	36.3775898444	18062474.0	-	-0.694259011981	
2016-09-26	36.92	36.94	36.6	36.65	25518796.0	0.0	1.0	36.1134879552	36.1330510581	35.8004783088	35.8493860661	25518796.0	-	-0.731310942404	
2016-09-27	36.9	37.22	36.63	37.18	22391576.0	0.0	1.0	36.0939248523	36.4069344988	35.8298229632	36.367808293	22391576.0	+	0.758807588315	
2016-09-28	37.31	37.5	37.15	37.44	19020799.0	0.0	1.0	36.4949684618	36.6808179394	36.3384636386	36.6221286307	19020799.0	+	0.348432055868	
2016-09-29	37.49	37.53	37.0	37.32	17674969.0	0.0	1.0	36.6710363879	36.7101625937	36.1917403668	36.5047500133	17674969.0	-	-0.453454254309	
2016-09-30	37.47	37.92	37.44	37.75	24279306.0	0.0	1.0	36.651473285	37.0916431003	36.6221286307	36.9253567256	24279306.0	+	0.747264478212	
2016-10-03	37.69	37.95	37.53	37.66	14113578.0	0.0	1.0	36.8666674169	37.1209877546	36.7101625937	36.8373227626	14113578.0	-	-0.079596709863	
2016-10-04	37.77	37.94	37.33	37.54	14393109.0	0.0	1.0	36.9449198285	37.1112062032	36.5145315647	36.7199441452	14393109.0	-	-0.608948901079	
2016-10-05	37.75	38.31	37.64	37.99	22420804.0	0.0	1.0	36.9253567256	37.4731236069	36.8177596597	37.1601139604	22420804.0	+	0.635761589372	
2016-10-06	37.84	38.16	37.575	38.07	15171434.0	0.0	1.0	37.0133906887	37.3264003351	36.7541795752	37.238366372	15171434.0	+	0.607822409982	
2016-10-07	38.08	38.22	37.78	38.1	16942539.0	0.0	1.0	37.2481479235	37.3850896438	36.95470138	37.2677110264	16942539.0	+	0.0525210084007	
2016-10-10	38.25	38.36	37.9	38.02	14954297.0	0.0	1.0	37.4144342982	37.5220313641	37.0720799974	37.1894586148	14954297.0	-	-0.601307189645	
2016-10-11	37.91	38.0	36.821	37.27	27650460.0	0.0	1.0	37.0818615488	37.1698955119	36.0166505959	36.455842256	27650460.0	-	-1.68820891577	
2016-10-12	37.2	37.25	36.81	37.13	14053888.0	0.0	1.0	36.3873713959	36.4362791531	36.0058908893	36.3189005357	14053888.0	-	-0.188172043138	
2016-10-13	36.85	37.13	36.46	36.97	16936015.0	0.0	1.0	36.0450170951	36.3189005357	35.6635365885	36.1623957125	16936015.0	+	0.325644504732	
2016-10-14	37.19	37.7	37.155	37.45	19123944.0	0.0	1.0	36.3775898444	36.8764489684	36.3433544143	36.6319101821	19123944.0	+	0.699112664659	
2016-10-17	37.55	37.7162	37.245	37.29	15788142.0	0.0	1.0	36.7297256966	36.8922950817	36.4313883774	36.4754053589	15788142.0	-	-0.692410119805	
2016-10-18	37.97	38.05	37.53	37.75	42907753.0	0.0	1.0	37.1405508575	37.2188032691	36.7101625937	36.9253567256	42907753.0	-	-0.579404793229	
2016-10-19	36.07	36.09	35.23	35.51	75229016.0	0.0	1.0	35.2820560819	35.3016191848	34.4604057601	34.7342892007	75229016.0	-	-1.55253673405	
2016-10-20	35.41	35.67	35.1	35.43	25669479.0	0.0	1.0	34.6364736862	34.8907940239	34.3332455912	34.6560367891	25669479.0	+	0.0564812199915	
2016-10-21	35.21	35.4	34.81	35.15	20813248.0	0.0	1.0	34.4408426572	34.6266921348	34.0495805992	34.3821533485	20813248.0	-	-0.170406134612	
2016-10-24	35.43	35.49	35.11	35.26	21524741.0	0.0	1.0	34.6560367891	34.7147260978	34.3430271427	34.4897504145	21524741.0	-	-0.479819361954	
2016-10-25	35.14	35.25	35.01	35.1	17860312.0	0.0	1.0	34.372371797	34.479968863	34.2452116282	34.3332455912	17860312.0	-	-0.113830392709	
2016-10-26	35.04	35.205	34.74	34.92	19977604.0	0.0	1.0	34.2745562825	34.4359518815	33.981109739	34.1571776651	19977604.0	-	-0.342465753408	
2016-10-27	35.1	35.23	34.75	34.81	14634685.0	0.0	1.0	34.3332455912	34.4604057601	33.9908912905	34.0495805992	14634685.0	-	-0.826210826024	
2016-10-28	34.87	35.17	34.71	34.74	22296428.0	0.0	1.0	34.1082699079	34.4017164514	33.9517650847	33.981109739	22296428.0	-	-0.372813306695	
2016-10-31	34.92	35.08	34.84	34.87	19188602.0	0.0	1.0	34.1571776651	34.3136824883	34.0789252535	34.1082699079	19188602.0	-	-0.143184421381	
2016-11-01	34.9	35.16	34.27	34.52	25368222.0	0.0	1.0	34.1376145622	34.3919348999	33.5213768209	33.7659156071	25368222.0	-	-1.08882521485	
2016-11-02	34.6	34.9	34.47	34.6	21416408.0	0.0	1.0	33.8441680187	34.1376145622	33.7170078499	33.8441680187	21416408.0	-	0.0	
2016-11-03	34.45	34.52	33.87	33.93	19400032.0	0.26	1.0	33.9556627144	34.0246582554	33.383985374	33.4431244093	19400032.0	-	-1.5094339622	
2016-11-04	33.53	33.93	33.42	33.61	21914746.0	0.0	1.0	33.0488641745	33.4431244093	32.94044261	33.1277162215	21914746.0	+	0.238592305574	
2016-11-07	34.24	34.75	34.15	34.69	19296598.0	0.0	1.0	33.7486760912	34.2513578904	33.6599675383	34.1922188552	19296598.0	+	1.3142523363	
2016-11-08	34.6	34.95	34.49	34.74	14833126.0	0.0	1.0	34.1035103024	34.4484880078	33.9950887378	34.2415013845	14833126.0	+	0.404624277315	
2016-11-09	34.13	34.85	33.67	34.75	25999427.0	0.0	1.0	33.6402545266	34.3499229491	33.1868552567	34.2513578904	25999427.0	+	1.81658365075	
