Date	Open	High	Low	Close	Volume	Adj Close	+/-	% change	
2016-09-16	799.02002	799.02002	793.619995	797.969971	2125200	797.969971	-	-0.131417107671	
2016-09-15	790.01001	803.650024	788.659973	801.22998	1557200	801.22998	+	1.4202313715	
2016-09-14	787.530029	796.330017	787.530029	790.460022	1292100	790.460022	+	0.372048416201	
2016-09-13	794.01001	795.789978	784.330017	788.719971	1801000	788.719971	-	-0.666243363859	
2016-09-12	784.52002	800.169983	783.50	798.820007	1848200	798.820007	+	1.8227689078	
2016-09-09	798.77002	801.75	788.049988	788.47998	1858500	788.47998	-	-1.28823563008	
2016-09-08	805.219971	808.419983	801.01001	802.840027	1175200	802.840027	-	-0.295564452661	
2016-09-07	807.929993	810.599976	803.719971	807.98999	1145300	807.98999	+	0.00742601469433	
2016-09-06	798.390015	810.890015	795.429993	808.02002	1983000	808.02002	+	1.20617803568	
2016-09-02	795.27002	797.099976	793.26001	796.869995	1347400	796.869995	+	0.201186384469	
