Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2016-08-10,86.26,86.82,86.0,86.31,5981436.0,0.0,1.0,84.2722060858,84.8193013259,84.0181975815,84.3210538751,5981436.0
2016-08-11,86.7,87.0,86.4,86.73,7387106.0,0.0,1.0,84.7020666316,84.9951533673,84.4089798958,84.7313753051,7387106.0
2016-08-12,86.92,87.45,86.775,87.04,8063375.0,0.0,1.0,84.9169969044,85.4347834709,84.7753383155,85.0342315987,8063375.0
2016-08-15,87.52,87.57,86.99,87.02,6871164.0,0.0,1.0,85.5031703759,85.5520181652,84.9853838094,85.014692483,6871164.0
2016-08-16,86.98,87.4,86.47,86.58,8071056.0,0.0,1.0,84.9756142516,85.3859356816,84.4773668008,84.5848319373,8071056.0
2016-08-17,86.45,87.11,85.97,86.96,6762059.0,0.0,1.0,84.4578276851,85.1026185037,83.9888889079,84.9560751359,6762059.0
2016-08-18,86.94,87.46,86.94,87.44,7082804.0,0.0,1.0,84.9365360202,85.4445530288,84.9365360202,85.4250139131,7082804.0
2016-08-19,87.2,87.41,87.05,87.31,6199917.0,0.0,1.0,85.1905445245,85.3957052395,85.0440011566,85.2980096609,6199917.0
2016-08-22,87.14,87.21,86.5801,86.85,5921119.0,0.0,1.0,85.1319271773,85.2003140823,84.5849296328,84.8486099994,5921119.0
2016-08-23,87.13,87.5,87.035,87.4,5420104.0,0.0,1.0,85.1221576195,85.4836312602,85.0293468198,85.3859356816,5420104.0
2016-08-24,87.32,87.45,86.56,87.31,5713285.0,0.0,1.0,85.3077792188,85.4347834709,84.5652928215,85.2980096609,5713285.0
2016-08-25,87.3,87.94,87.04,87.9,10594773.0,0.0,1.0,85.2882401031,85.913491806,85.0342315987,85.8744135746,10594773.0
2016-08-26,87.87,88.5,87.166,87.58,16408187.0,0.0,1.0,85.845104901,86.4605870461,85.1573280278,85.5617877231,16408187.0
2016-08-29,87.39,88.4,87.32,88.3,8934447.0,0.0,1.0,85.3761661238,86.3628914675,85.3077792188,86.2651958889,8934447.0
2016-08-30,87.72,88.3,87.46,87.54,11618492.0,0.0,1.0,85.6985615331,86.2651958889,85.4445530288,85.5227094917,11618492.0
2016-08-31,87.75,87.85,87.025,87.31,11407806.0,0.0,1.0,85.7278702067,85.8255657853,85.019577262,85.2980096609,11407806.0
2016-09-01,87.36,88.31,86.98,88.31,29793308.0,0.0,1.0,85.3468574502,86.2749654467,84.9756142516,86.2749654467,29793308.0
2016-09-02,88.48,88.87,88.04,88.2,17467091.0,0.0,1.0,86.4410479303,86.8220606868,86.0111873846,86.1675003103,17467091.0
2016-09-06,88.25,88.64,87.88,88.64,14472067.0,0.0,1.0,86.2163480996,86.5973608561,85.8548744588,86.5973608561,14472067.0
2016-09-07,88.31,88.41,87.71,87.95,17556418.0,0.0,1.0,86.2749654467,86.3726610253,85.6887919752,85.9232613638,17556418.0
2016-09-08,87.95,88.18,87.63,87.78,23465734.0,0.0,1.0,85.9232613638,86.1479611946,85.6106355124,85.7571788803,23465734.0
2016-09-09,87.1,87.17,86.24,86.24,21954951.0,0.0,1.0,85.0928489459,85.1612358509,84.2526669701,84.2526669701,21954951.0
2016-09-12,86.04,88.38,85.96,88.25,16105710.0,0.0,1.0,84.0572758129,86.3433523518,83.97911935,86.2163480996,16105710.0
2016-09-13,87.55,87.91,87.01,87.05,19682706.0,0.0,1.0,85.5324790495,85.8841831324,85.0049229252,85.0440011566,19682706.0
2016-09-14,87.12,87.6,86.87,87.01,25396147.0,0.0,1.0,85.1123880616,85.5813268388,84.8681491151,85.0049229252,25396147.0
2016-09-15,86.75,88.27,86.75,88.06,13891454.0,0.0,1.0,84.7509144208,86.2358872153,84.7509144208,86.0307265003,13891454.0
2016-09-16,87.619,88.11,87.3,88.05,23518263.0,0.0,1.0,85.5998889987,86.0795742896,85.2882401031,86.0209569424,23518263.0
2016-09-19,87.92,88.95,87.25,88.37,19173546.0,0.0,1.0,85.8939526903,86.9002171497,85.2393923138,86.3335827939,19173546.0
2016-09-20,88.5,88.9488,88.18,88.58,33986484.0,0.0,1.0,86.4605870461,86.8990448027,86.1479611946,86.5387435089,33986484.0
2016-09-21,88.54,88.79,86.44,87.8,55409813.0,0.0,1.0,86.4996652775,86.7439042239,84.4480581272,85.776717996,55409813.0
2016-09-22,87.77,89.3,87.77,88.99,52692368.0,0.0,1.0,85.7474093224,87.2421516747,85.7474093224,86.9392953811,52692368.0
2016-09-23,88.63,88.935,87.49,87.76,48281375.0,0.0,1.0,86.5875912982,86.8855628129,85.4738617024,85.7376397645,48281375.0
2016-09-26,87.42,88.43,86.61,87.85,60276563.0,0.0,1.0,85.4054747974,86.392200141,84.6141406108,85.8255657853,60276563.0
2016-09-27,88.06,88.81,87.66,88.36,65150794.0,0.0,1.0,86.0307265003,86.7634433397,85.639944186,86.323813236,65150794.0
2016-09-28,88.98,89.725,88.47,89.46,89805959.0,0.0,1.0,86.9295258233,87.6573578837,86.4312783725,87.3984646004,89805959.0
2016-09-29,89.16,89.27,87.54,88.23,74587358.0,0.0,1.0,87.1053778647,87.2128430011,85.5227094917,86.1968089839,74587358.0
2016-09-30,88.3,90.22,88.29,89.75,123724322.0,0.0,1.0,86.2651958889,88.1409509977,86.255426331,87.6817817783,123724322.0
2016-10-03,89.35,89.45,88.41,88.66,26789542.0,0.0,1.0,87.290999464,87.3886950426,86.3726610253,86.6168999718,26789542.0
2016-10-04,88.29,88.68,87.95,88.35,23317644.0,0.0,1.0,86.255426331,86.6364390875,85.9232613638,86.3140436782,23317644.0
2016-10-05,88.48,89.0,88.21,88.85,64580261.0,0.0,1.0,86.4410479303,86.949064939,86.1772698682,86.8025215711,64580261.0
2016-10-06,88.83,89.73,88.47,89.22,61462572.0,0.0,1.0,86.7829824554,87.6622426626,86.4312783725,87.1639952119,61462572.0
2016-10-07,89.01,90.05,88.3,90.0,20438186.0,0.0,1.0,86.9588344968,87.9748685141,86.2651958889,87.9260207248,20438186.0
2016-10-10,90.19,90.33,88.78,89.06,15492383.0,0.0,1.0,88.1116423241,88.2484161341,86.7341346661,87.0076822861,15492383.0
2016-10-11,88.83,89.12,88.2,88.54,11723000.0,0.0,1.0,86.7829824554,87.0662996333,86.1675003103,86.4996652775,11723000.0
2016-10-12,88.74,89.01,88.33,88.57,17118011.0,0.0,1.0,86.6950564347,86.9588344968,86.2945045625,86.5289739511,17118011.0
2016-10-13,88.05,88.57,87.6,88.24,11158075.0,0.0,1.0,86.0209569424,86.5289739511,85.5813268388,86.2065785417,11158075.0
2016-10-14,88.5,88.96,88.22,88.43,7368968.0,0.0,1.0,86.4605870461,86.9099867075,86.187039426,86.392200141,7368968.0
2016-10-17,88.43,88.65,87.71,87.83,7610568.0,0.0,1.0,86.392200141,86.6071304139,85.6887919752,85.8060266695,7610568.0
2016-10-18,88.21,88.27,87.435,87.45,10749527.0,0.0,1.0,86.1772698682,86.2358872153,85.4201291341,85.4347834709,10749527.0
2016-10-19,86.65,86.82,85.44,85.54,12788794.0,0.6695,1.0,85.3157782299,85.4831605992,84.1244096014,84.2228698186,12788794.0
2016-10-20,85.38,85.52,84.7875,84.93,10175116.0,0.0,1.0,84.065333471,84.2031777752,83.4819566839,83.6222624935,10175116.0
2016-10-21,84.41,84.86,84.24,84.33,13974139.0,0.0,1.0,83.1102693639,83.5533403414,82.9428869946,83.0315011901,13974139.0
2016-10-24,84.39,84.7,84.06,84.1,10571413.0,0.0,1.0,83.0905773205,83.3958039939,82.7656586036,82.8050426905,10571413.0
2016-10-25,87.49,88.08,86.97,86.97,20760622.0,0.0,1.0,86.1428440546,86.7237593362,85.630850925,85.630850925,20760622.0
2016-10-26,86.91,87.74,86.78,87.4,8464058.0,0.0,1.0,85.5717747947,86.3889945977,85.4437765123,86.0542298591,8464058.0
2016-10-27,87.51,87.6,86.45,86.58,6598279.0,0.0,1.0,86.162536098,86.2511502935,85.1188577954,85.2468560778,6598279.0
2016-10-28,86.87,87.23,86.45,86.84,7020989.0,0.0,1.0,85.5323907078,85.8868474898,85.1188577954,85.5028526426,7020989.0
2016-10-31,87.01,87.47,86.69,86.8,8207137.0,0.0,1.0,85.6702350119,86.1231520111,85.3551623168,85.4634685557,8207137.0
2016-11-01,86.58,86.99,86.48,86.85,8564471.0,0.0,1.0,85.2468560778,85.6505429684,85.1483958606,85.5126986643,8564471.0
2016-11-02,86.77,87.41,86.56,86.74,7773237.0,0.0,1.0,85.4339304905,86.0640758808,85.2271640344,85.4043924254,7773237.0
2016-11-03,86.8,86.98,86.47,86.6,6899931.0,0.0,1.0,85.4634685557,85.6406969467,85.1385498388,85.2665481212,6899931.0
2016-11-04,86.69,86.73,85.07,85.08,9378118.0,0.0,1.0,85.3551623168,85.3945464036,83.7601067976,83.7699528193,9378118.0
2016-11-07,86.02,86.57,85.6,86.56,8878455.0,0.0,1.0,84.6954788613,85.2370100561,84.2819459489,85.2271640344,8878455.0
2016-11-08,86.77,87.69,86.59,87.46,7674584.0,0.0,1.0,85.4339304905,86.3397644891,85.2567020995,86.1133059894,7674584.0
2016-11-09,85.26,86.5422,84.31,85.93,11972512.0,0.0,1.0,83.9471812104,85.2096381157,83.0118091467,84.6068646658,11972512.0
2016-11-10,85.51,85.7,82.18,82.96,22094970.0,0.0,1.0,84.1933317534,84.3804061662,80.9146065197,81.6825962141,22094970.0
2016-11-11,82.67,84.055,82.65,83.58,8905669.0,0.0,1.0,81.3970615841,82.7607355927,81.3773695407,82.2930495609,8905669.0
2016-11-14,83.56,83.78,82.76,83.0,12862496.0,0.0,1.0,82.2733575175,82.4899699954,81.4856757796,81.721980301,12862496.0
2016-11-15,84.58,84.58,82.88,83.62,9464037.0,0.0,1.0,83.2776517332,83.2776517332,81.6038280403,82.3324336478,9464037.0
2016-11-16,83.98,84.2,83.17,83.19,8542909.0,0.0,1.0,82.6868904298,82.9035029077,81.8893626703,81.9090547137,8542909.0
2016-11-17,83.27,83.5,82.93,83.07,9083724.0,0.0,1.0,81.9878228875,82.2142813871,81.6530581489,81.790902453,9083724.0
2016-11-18,82.92,83.1,81.99,82.0,14565456.0,0.0,1.0,81.6432121272,81.8204405182,80.7275321069,80.7373781287,14565456.0
2016-11-21,82.1,82.75,81.71,82.64,11482061.0,0.0,1.0,80.8358383459,81.4758297579,80.4518434987,81.3675235189,11482061.0
2016-11-22,83.01,83.1817,82.66,82.76,7426494.0,0.0,1.0,81.7318263227,81.9008825157,81.3872155624,81.4856757796,7426494.0
2016-11-23,82.59,82.93,82.52,82.68,10763830.0,0.0,1.0,81.3182934103,81.6530581489,81.2493712583,81.4069076058,10763830.0
2016-11-25,82.99,83.46,82.95,83.46,3883098.0,0.0,1.0,81.7121342792,82.1748973002,81.6727501923,82.1748973002,3883098.0
2016-11-28,83.13,83.36,82.755,83.07,6990064.0,0.0,1.0,81.8499785834,82.076437083,81.4807527687,81.790902453,6990064.0
2016-11-29,83.42,83.48,82.69,82.89,6183113.0,0.0,1.0,82.1355132133,82.1945893437,81.4167536275,81.613674062,6183113.0
2016-11-30,82.52,82.83,82.26,82.46,12115374.0,0.0,1.0,81.2493712583,81.5545979317,80.9933746935,81.1902951279,12115374.0
2016-12-01,82.21,82.32,81.18,81.86,12516920.0,0.0,1.0,80.9441445848,81.0524508238,79.9300043474,80.5995338245,12516920.0
2016-12-02,82.35,82.68,82.07,82.4,9079412.0,0.0,1.0,81.081988889,81.4069076058,80.8063002807,81.1312189976,9079412.0
2016-12-05,82.559,83.08,82.48,82.99,8597543.0,0.0,1.0,81.287770743,81.8007484747,81.2099871714,81.7121342792,8597543.0
2016-12-06,83.24,83.25,82.61,82.91,7327194.0,0.0,1.0,81.9582848223,81.968130844,81.3379854538,81.6333661055,7327194.0
2016-12-07,82.74,84.28,82.711,84.18,8567706.0,0.0,1.0,81.4659837362,82.9822710815,81.4374302732,82.8838108643,8567706.0
2016-12-08,83.79,84.18,83.5,83.5,7507268.0,0.0,1.0,82.4998160171,82.8838108643,82.2142813871,82.2142813871,7507268.0
2016-12-09,83.519,84.4,83.47,84.37,8004453.0,0.0,1.0,82.2329888284,83.1004233422,82.1847433219,83.070885277,8004453.0
2016-12-12,84.21,85.1844,84.21,85.13,7493615.0,0.0,1.0,82.9133489294,83.8727452861,82.9133489294,83.819182928,7493615.0
2016-12-13,84.67,85.36,84.53,85.18,11795940.0,0.0,1.0,83.3662659287,84.0456414276,83.2284216246,83.8684130366,11795940.0
2016-12-14,85.29,85.74,84.17,84.37,12291445.0,0.0,1.0,83.9767192755,84.4197902531,82.8739648426,83.070885277,12291445.0
2016-12-15,84.15,84.8,83.61,84.68,8768128.0,0.0,1.0,82.8542727991,83.4942642111,82.3225876261,83.3761119504,8768128.0
2016-12-16,84.9,85.12,84.15,84.68,21172420.0,0.0,1.0,83.5927244283,83.8093369062,82.8542727991,83.3761119504,21172420.0
2016-12-19,84.75,84.975,84.32,84.71,6431166.0,0.0,1.0,83.4450341025,83.6665695913,83.0216551684,83.4056500156,6431166.0
2016-12-20,84.57,84.71,84.19,84.57,7485433.0,0.0,1.0,83.2678057115,83.4056500156,82.893656886,83.2678057115,7485433.0
2016-12-21,84.19,84.725,84.12,84.28,6099334.0,0.0,1.0,82.893656886,83.4204190482,82.8247347339,82.9822710815,6099334.0
2016-12-22,84.0,84.61,83.87,84.47,7864777.0,0.0,1.0,82.7065824733,83.3071897984,82.5785841909,83.1693454942,7864777.0
2016-12-23,84.68,85.18,84.55,84.96,5283719.0,0.0,1.0,83.3761119504,83.8684130366,83.248113668,83.6518005587,5283719.0
2016-12-27,84.8984,84.94,84.42,84.6,3782537.0,0.0,1.0,83.5911490649,83.6321085152,83.1201153856,83.2973437766,3782537.0
2016-12-28,84.4,84.63,83.945,84.07,4298812.0,0.0,1.0,83.1004233422,83.3268818418,82.6524293538,82.7755046253,4298812.0
2016-12-29,84.24,84.49,84.1,84.35,3718306.0,0.0,1.0,82.9428869946,83.1890375377,82.8050426905,83.0511932336,3718306.0
2016-12-30,84.17,84.45,83.92,84.08,6209846.0,0.0,1.0,82.8739648426,83.1496534508,82.6278142995,82.785350647,6209846.0
2017-01-03,83.88,84.39,83.5,84.2,8792706.0,0.0,1.0,82.5884302126,83.0905773205,82.2142813871,82.9035029077,8792706.0
2017-01-04,84.45,84.6016,84.2354,84.5,8096650.0,0.0,1.0,83.1496534508,83.2989191401,82.9383578246,83.1988835594,8096650.0
2017-01-05,84.41,85.4274,84.38,85.06,6852435.0,0.0,1.0,83.1102693639,84.112003614,83.0807312987,83.7502607759,6852435.0
2017-01-06,84.941,85.25,84.62,85.03,4799945.0,0.0,1.0,83.6330931174,83.9373351886,83.3170358201,83.7207227107,4799945.0
2017-01-09,84.06,84.66,83.75,84.4,11000479.0,0.0,1.0,82.7656586036,83.356419907,82.4604319302,83.1004233422,11000479.0
2017-01-10,84.34,84.43,83.24,83.49,10918153.0,0.0,1.0,83.0413472118,83.1299614074,81.9582848223,82.2044353654,10918153.0
2017-01-11,83.39,83.75,83.275,83.75,9572286.0,0.0,1.0,82.1059751482,82.4604319302,81.9927458983,82.4604319302,9572286.0
2017-01-12,83.71,83.88,83.3701,83.84,6545444.0,0.0,1.0,82.4210478433,82.5884302126,82.0863815649,82.5490461257,6545444.0
2017-01-13,83.85,84.02,83.44,84.01,6762626.0,0.0,1.0,82.5588921474,82.7262745167,82.1552052568,82.716428495,6762626.0
2017-01-17,83.9,85.58,83.88,85.21,13145073.0,0.0,1.0,82.608122256,84.2622539055,82.5884302126,83.8979511017,13145073.0
2017-01-18,84.8,85.3,84.59,84.93,10521181.0,0.669,1.0,84.1519548123,84.6481337911,83.9435596412,84.2809613468,10521181.0
2017-01-19,84.63,85.0,84.28,84.7,14074464.0,0.0,1.0,83.9832539595,84.3504264038,83.6359286743,84.0527190165,14074464.0
2017-01-20,86.89,87.975,86.42,87.45,22926300.0,0.0,1.0,86.2259829438,87.3026913279,85.7595747037,86.7817034002,22926300.0
2017-01-23,87.09,87.35,86.85,86.96,9408004.0,0.0,1.0,86.4244545354,86.6824676044,86.1862886255,86.2954480009,9408004.0
2017-01-24,87.22,87.95,87.22,87.86,8704722.0,0.0,1.0,86.5534610699,87.277882379,86.5534610699,87.1885701628,8704722.0
2017-01-25,87.84,87.9,87.06,87.16,8082874.0,0.0,1.0,87.1687230037,87.2282644811,86.3946837967,86.4939195924,8082874.0
2017-01-26,87.12,87.23,86.59,86.6,6540385.0,0.0,1.0,86.4542252741,86.5633846495,85.9282755565,85.9381991361,6540385.0
2017-01-27,86.45,86.85,86.02,86.72,9332303.0,0.0,1.0,85.7893454425,86.1862886255,85.3626315207,86.057282091,9332303.0
2017-01-30,86.78,86.86,86.5,86.75,7349936.0,0.0,1.0,86.1168235685,86.1962122051,85.8389633403,86.0870528298,7349936.0
2017-01-31,86.63,87.66,86.53,87.6,9707265.0,0.0,1.0,85.9679698748,86.9900985713,85.8687340791,86.9305570938,9707265.0
2017-02-01,87.03,87.59,86.75,87.33,8291514.0,0.0,1.0,86.3649130579,86.9206335142,86.0870528298,86.6626204452,8291514.0
2017-02-02,87.61,88.35,87.25,87.76,8997158.0,0.0,1.0,86.9404806734,87.6748255621,86.5832318086,87.089334367,8997158.0
2017-02-03,88.12,88.17,87.39,87.41,7161948.0,0.0,1.0,87.4465832318,87.4962011297,86.7221619227,86.7420090818,7161948.0
2017-02-06,87.5,87.785,87.13,87.4,7482963.0,0.0,1.0,86.831321298,87.114143316,86.4641488537,86.7320855023,7482963.0
2017-02-07,87.64,88.28,87.475,88.01,6646055.0,0.0,1.0,86.9702514121,87.605360505,86.8065123491,87.3374238565,6646055.0
2017-02-08,88.07,88.34,87.81,88.33,6815753.0,0.0,1.0,87.3969653339,87.6649019825,87.1389522649,87.6549784029,6815753.0
2017-02-09,88.25,88.78,88.03,88.67,9914070.0,0.0,1.0,87.5755897663,88.1015394839,87.3572710156,87.9923801085,9914070.0
2017-02-10,88.56,88.73,87.965,87.97,11057552.0,0.0,1.0,87.8832207332,88.051921586,87.2927677484,87.2977295382,11057552.0
2017-02-13,88.04,88.355,87.64,88.31,6905130.0,0.0,1.0,87.3671945952,87.6797873519,86.9702514121,87.6351312438,6905130.0
2017-02-14,88.0,88.22,87.23,87.86,20110631.0,0.0,1.0,87.3275002769,87.5458190276,86.5633846495,87.1885701628,20110631.0
2017-02-15,89.81,91.15,89.81,91.12,25847697.0,0.0,1.0,89.1236681803,90.4534278436,89.1236681803,90.4236571049,25847697.0
2017-02-16,90.92,91.12,90.54,90.79,12408473.0,0.0,1.0,90.2251855133,90.4236571049,89.8480894894,90.0961789788,12408473.0
2017-02-17,90.61,91.36,90.45,91.09,12152228.0,0.0,1.0,89.9175545465,90.6618230147,89.7587772732,90.3938863662,12152228.0
2017-02-21,90.58,91.8,90.58,91.67,9018703.0,0.0,1.0,89.8877838077,91.0984605161,89.8877838077,90.9694539816,9018703.0
2017-02-22,91.45,91.8,91.25,91.44,6749919.0,0.0,1.0,90.7511352309,91.0984605161,90.5526636394,90.7412116513,6749919.0
2017-02-23,91.61,91.8,90.91,91.13,7611638.0,0.0,1.0,90.9099125042,91.0984605161,90.2152619338,90.4335806845,7611638.0
2017-02-24,90.97,91.34,90.67,91.05,6643265.0,0.0,1.0,90.2748034112,90.6419758556,89.9770960239,90.3541920478,6643265.0
2017-02-27,90.53,90.91,90.06,90.89,11840268.0,0.0,1.0,89.8381659098,90.2152619338,89.3717576697,90.1954147746,11840268.0
2017-02-28,90.9,91.79,90.65,91.07,10535619.0,0.0,1.0,90.2053383542,91.0885369365,89.9572488648,90.374039207,10535619.0
2017-03-01,91.05,91.89,90.71,91.66,8792150.0,0.0,1.0,90.3541920478,91.1877727323,90.0167903422,90.959530402,8792150.0
2017-03-02,91.4,91.585,90.88,90.91,7030935.0,0.0,1.0,90.701517333,90.8851035552,90.185491195,90.2152619338,7030935.0
2017-03-03,90.8,90.82,89.8948,90.5,8341071.0,0.0,1.0,90.1061025584,90.1259497176,89.2078201351,89.8083951711,8341071.0
2017-03-06,89.89,90.51,89.59,90.37,9533795.0,0.0,1.0,89.2030568169,89.8183187507,88.9053494296,89.6793886366,9533795.0
2017-03-07,90.14,90.49,90.06,90.29,5362951.0,0.0,1.0,89.4511463063,89.7984715915,89.3717576697,89.6,5362951.0
2017-03-08,90.02,90.35,89.76,90.14,5513405.0,0.0,1.0,89.3320633514,89.6595414775,89.0740502824,89.4511463063,5513405.0
2017-03-09,90.14,90.49,90.095,90.34,5587379.0,0.0,1.0,89.4511463063,89.7984715915,89.4064901983,89.6496178979,5587379.0
2017-03-10,90.8,91.16,90.65,91.07,6797742.0,0.0,1.0,90.1061025584,90.4633514232,89.9572488648,90.374039207,6797742.0
2017-03-13,91.06,91.49,90.85,91.31,7397472.0,0.0,1.0,90.3641156274,90.7908295492,90.1557204563,90.6122051168,7397472.0
2017-03-14,91.26,91.59,90.82,91.0,6686388.0,0.0,1.0,90.562587219,90.890065345,90.1259497176,90.30457415,6686388.0
2017-03-15,91.0,91.78,90.73,91.4,7855256.0,0.0,1.0,90.30457415,91.078613357,90.0366375014,90.701517333,7855256.0
2017-03-16,91.44,91.7199,91.1,91.44,6601208.0,0.0,1.0,90.7412116513,91.0189726437,90.4038099457,90.7412116513,6601208.0
2017-03-17,91.45,92.0,90.92,91.0,37010081.0,0.0,1.0,90.7511352309,91.2969321077,90.2251855133,90.30457415,37010081.0
2017-03-20,90.96,91.41,90.94,91.22,7772903.0,0.0,1.0,90.2648798317,90.7114409126,90.2450326725,90.5228929007,7772903.0
2017-03-21,91.3,91.75,91.03,91.19,8210951.0,0.0,1.0,90.6022815373,91.0488426182,90.3343448887,90.4931221619,8210951.0
2017-03-22,91.31,91.8,90.75,90.99,7798024.0,0.0,1.0,90.6122051168,91.0984605161,90.0564846605,90.2946505704,7798024.0
2017-03-23,90.91,91.46,90.6,90.77,6831401.0,0.0,1.0,90.2152619338,90.7610588105,89.9076309669,90.0763318197,6831401.0
2017-03-24,90.77,90.915,90.21,90.57,9251949.0,0.0,1.0,90.0763318197,90.2202237236,89.5206113634,89.8778602282,9251949.0
2017-03-27,90.45,90.715,90.18,90.49,10071996.0,0.0,1.0,89.7587772732,90.021752132,89.4908406247,89.7984715915,10071996.0
2017-03-28,90.17,91.0599,90.13,90.76,11855807.0,0.0,1.0,89.4809170451,90.3640163916,89.4412227268,90.0664082401,11855807.0
2017-03-29,90.56,90.87,90.39,90.6,4252782.0,0.0,1.0,89.8679366486,90.1755676155,89.6992357958,89.9076309669,4252782.0
2017-03-30,90.5,90.568,90.1,90.2,3691926.0,0.0,1.0,89.8083951711,89.8758755122,89.411451988,89.5106877838,3691926.0
2017-03-31,90.03,90.34,89.84,89.85,6942356.0,0.0,1.0,89.341986931,89.6496178979,89.153438919,89.1633624986,6942356.0
2017-04-03,89.86,90.06,89.45,89.68,6967439.0,0.0,1.0,89.1732860782,89.3717576697,88.7664193155,88.9946616458,6967439.0
2017-04-04,89.75,89.96,89.42,89.91,5680617.0,0.0,1.0,89.0641267028,89.272521874,88.7366485768,89.2229039761,5680617.0
2017-04-05,90.0,90.5,89.76,89.97,6320139.0,0.0,1.0,89.3122161923,89.8083951711,89.0740502824,89.2824454535,6320139.0
2017-04-06,89.77,89.81,89.31,89.4,7231506.0,0.0,1.0,89.083973862,89.1236681803,88.6274892015,88.7168014177,7231506.0
2017-04-07,89.46,89.61,89.18,89.23,4739040.0,0.0,1.0,88.7763428951,88.9251965888,88.498482667,88.5481005648,4739040.0
2017-04-10,89.13,89.679,88.75,89.49,5955986.0,0.0,1.0,88.4488647691,88.9936692879,88.0717687452,88.8061136338,5955986.0
2017-04-11,89.66,89.82,89.29,89.8,5184691.0,0.0,1.0,88.9748144867,89.1335917599,88.6076420423,89.1137446007,5184691.0
