"Date"	"Tweet Prediction Date"	"Open"	"High"	"Low"	"Close"	"Volume"	"Ex-Dividend"	"Split Ratio"	"Adj. Open"	"Adj. High"	"Adj. Low"	"Adj. Close"
"2016-07-29"	"2016-07-26"	"63.8"	"64.29"	"63.75"	"63.97"	"13210357.0"	"0.0"	"1.0"	"62.300990788"	"62.7794780213"	"62.2521655601"	"62.4669965628"
"2016-08-01"	"2016-07-29"	"64.15"	"64.31"	"63.61"	"63.8"	"11422101.0"	"0.0"	"1.0"	"62.6427673833"	"62.7990081125"	"62.115454922"	"62.300990788"
"2016-08-02"	"2016-07-30"	"63.59"	"64.01"	"63.38"	"63.65"	"13550022.0"	"0.0"	"1.0"	"62.0959248309"	"62.5060567452"	"61.8908588737"	"62.1545151043"
"2016-08-03"	"2016-07-31"	"63.69"	"64.67"	"63.65"	"64.66"	"13121588.0"	"0.0"	"1.0"	"62.1935752867"	"63.1505497533"	"62.1545151043"	"63.1407847077"
"2016-08-04"	"2016-08-01"	"64.49"	"64.815"	"64.27"	"64.56"	"9872821.0"	"0.0"	"1.0"	"62.9747789329"	"63.2921429142"	"62.7599479302"	"63.043134252"
"2016-08-05"	"2016-08-02"	"65.14"	"66.37"	"65.07"	"66.3"	"20752730.0"	"0.0"	"1.0"	"63.6095068955"	"64.8106075016"	"63.5411515764"	"64.7422521825"
"2016-08-08"	"2016-08-05"	"66.07"	"66.485"	"65.84"	"66.1"	"11359174.0"	"0.0"	"1.0"	"64.5176561342"	"64.9229055257"	"64.2930600859"	"64.546951271"
"2016-08-09"	"2016-08-06"	"66.18"	"66.28"	"65.69"	"65.87"	"10096971.0"	"0.0"	"1.0"	"64.6250716356"	"64.7227220914"	"64.1465844023"	"64.3223552227"
"2016-08-10"	"2016-08-07"	"65.92"	"66.07"	"65.16"	"65.28"	"11556086.0"	"0.0"	"1.0"	"64.3711804506"	"64.5176561342"	"63.6290369866"	"63.7462175336"
"2016-08-11"	"2016-08-08"	"65.27"	"65.69"	"65.02"	"65.46"	"9604549.0"	"0.0"	"1.0"	"63.736452488"	"64.1465844023"	"63.4923263485"	"63.921988354"
"2016-08-12"	"2016-08-09"	"64.97"	"65.35"	"64.86"	"65.32"	"7684583.0"	"0.0"	"1.0"	"63.4435011206"	"63.8145728526"	"63.3360856193"	"63.7852777159"
"2016-08-15"	"2016-08-12"	"65.56"	"65.83"	"65.46"	"65.72"	"8371557.0"	"0.0"	"1.0"	"64.0196388098"	"64.2832950404"	"63.921988354"	"64.175879539"
"2016-08-16"	"2016-08-13"	"65.36"	"65.96"	"65.24"	"65.71"	"10128856.0"	"0.0"	"1.0"	"63.8243378982"	"64.4102406329"	"63.7071573513"	"64.1661144934"
"2016-08-17"	"2016-08-14"	"65.8"	"65.98"	"65.54"	"65.89"	"11867865.0"	"0.0"	"1.0"	"64.2539999036"	"64.429770724"	"64.0001087186"	"64.3418853138"
"2016-08-18"	"2016-08-15"	"65.62"	"65.99"	"65.53"	"65.95"	"9313621.0"	"0.0"	"1.0"	"64.0782290832"	"64.4395357696"	"63.990343673"	"64.4004755873"
"2016-08-19"	"2016-08-16"	"65.72"	"65.91"	"65.22"	"65.86"	"9083377.0"	"0.0"	"1.0"	"64.175879539"	"64.361415405"	"63.6876272601"	"64.3125901771"
"2016-08-22"	"2016-08-19"	"65.75"	"65.88"	"65.41"	"65.8"	"9055631.0"	"0.0"	"1.0"	"64.2051746757"	"64.3321202683"	"63.8731631261"	"64.2539999036"
"2016-08-23"	"2016-08-20"	"66.07"	"66.34"	"65.76"	"65.77"	"8949577.0"	"0.0"	"1.0"	"64.5176561342"	"64.7813123648"	"64.2149397213"	"64.2247047669"
"2016-08-24"	"2016-08-21"	"65.99"	"66.23"	"65.77"	"65.95"	"10167179.0"	"0.0"	"1.0"	"64.4395357696"	"64.6738968635"	"64.2247047669"	"64.4004755873"
"2016-08-25"	"2016-08-22"	"65.91"	"66.14"	"65.79"	"66.07"	"9978651.0"	"0.0"	"1.0"	"64.361415405"	"64.5860114533"	"64.2442348581"	"64.5176561342"
"2016-08-26"	"2016-08-23"	"66.33"	"66.88"	"65.845"	"66.22"	"14038597.0"	"0.0"	"1.0"	"64.7715473193"	"65.3086248261"	"64.2979426087"	"64.6641318179"
"2016-08-29"	"2016-08-26"	"66.49"	"67.1"	"66.46"	"66.95"	"14580044.0"	"0.0"	"1.0"	"64.9277880485"	"65.5234558288"	"64.8984929118"	"65.3769801451"
"2016-08-30"	"2016-08-27"	"66.96"	"67.595"	"66.95"	"67.5"	"13791126.0"	"0.0"	"1.0"	"65.3867451907"	"66.0068255849"	"65.3769801451"	"65.9140576519"
"2016-08-31"	"2016-08-28"	"67.46"	"67.77"	"66.855"	"67.5"	"14952329.0"	"0.0"	"1.0"	"65.8749974696"	"66.1777138825"	"65.2842122121"	"65.9140576519"
"2016-09-01"	"2016-08-29"	"67.64"	"67.72"	"66.65"	"67.21"	"12226517.0"	"0.0"	"1.0"	"66.05076829"	"66.1288886546"	"65.0840287778"	"65.6308713301"
"2016-09-02"	"2016-08-30"	"67.4"	"67.575"	"66.98"	"67.49"	"13720662.0"	"0.0"	"1.0"	"65.8164071961"	"65.9872954937"	"65.4062752818"	"65.9042926063"
"2016-09-06"	"2016-09-03"	"67.5"	"67.55"	"66.71"	"67.44"	"16648771.0"	"0.0"	"1.0"	"65.9140576519"	"65.9628828798"	"65.1426190512"	"65.8554673784"
"2016-09-07"	"2016-09-04"	"67.16"	"67.5901"	"66.96"	"67.16"	"10069882.0"	"0.0"	"1.0"	"65.5820461022"	"66.0020407126"	"65.3867451907"	"65.5820461022"
"2016-09-08"	"2016-09-05"	"67.22"	"67.68"	"67.0"	"67.25"	"12252961.0"	"0.0"	"1.0"	"65.6406363757"	"66.0898284723"	"65.425805373"	"65.6699315124"
"2016-09-09"	"2016-09-06"	"67.03"	"67.43"	"66.64"	"66.65"	"19686877.0"	"0.0"	"1.0"	"65.4551005097"	"65.8457023329"	"65.0742637322"	"65.0840287778"
"2016-09-12"	"2016-09-09"	"66.14"	"67.3"	"65.76"	"67.06"	"16452983.0"	"0.0"	"1.0"	"64.5860114533"	"65.7187567403"	"64.2149397213"	"65.4843956465"
"2016-09-13"	"2016-09-10"	"66.11"	"66.86"	"65.82"	"66.53"	"18876069.0"	"0.0"	"1.0"	"64.5567163165"	"65.2890947349"	"64.2735299948"	"64.9668482308"
"2016-09-14"	"2016-09-11"	"66.27"	"67.245"	"66.21"	"66.4"	"12647520.0"	"0.0"	"1.0"	"64.7129570458"	"65.6650489897"	"64.6543667723"	"64.8399026383"
"2016-09-15"	"2016-09-12"	"66.29"	"66.93"	"66.09"	"66.64"	"12639449.0"	"0.0"	"1.0"	"64.732487137"	"65.357450054"	"64.5371862254"	"65.0742637322"
"2016-09-16"	"2016-09-13"	"66.09"	"66.26"	"65.44"	"65.82"	"25159813.0"	"0.0"	"1.0"	"64.5371862254"	"64.7031920002"	"63.9024582628"	"64.2735299948"
"2016-09-19"	"2016-09-16"	"66.15"	"66.64"	"65.85"	"66.19"	"13466874.0"	"0.0"	"1.0"	"64.5957764989"	"65.0742637322"	"64.3028251315"	"64.6348366812"
"2016-09-20"	"2016-09-17"	"66.75"	"66.85"	"66.24"	"66.46"	"10092057.0"	"0.0"	"1.0"	"65.1816792335"	"65.2793296893"	"64.6836619091"	"64.8984929118"
"2016-09-21"	"2016-09-18"	"66.84"	"67.13"	"66.3099"	"66.84"	"14116774.0"	"0.0"	"1.0"	"65.2695646437"	"65.5527509655"	"64.7519195777"	"65.2695646437"
"2016-09-22"	"2016-09-19"	"66.99"	"67.42"	"66.84"	"67.39"	"12780743.0"	"0.0"	"1.0"	"65.4160403274"	"65.8359372873"	"65.2695646437"	"65.8066421505"
"2016-09-23"	"2016-09-20"	"67.39"	"67.9"	"67.1766"	"67.25"	"13967357.0"	"0.0"	"1.0"	"65.8066421505"	"66.304659475"	"65.5982560779"	"65.6699315124"
"2016-09-26"	"2016-09-23"	"66.6"	"66.8"	"65.54"	"65.78"	"16408130.0"	"0.0"	"1.0"	"65.0352035499"	"65.2305044614"	"64.0001087186"	"64.2344698125"
"2016-09-27"	"2016-09-24"	"65.41"	"66.405"	"65.11"	"66.36"	"13711386.0"	"0.0"	"1.0"	"63.8731631261"	"64.8447851611"	"63.5802117587"	"64.800842456"
"2016-09-28"	"2016-09-25"	"66.58"	"66.77"	"65.9939"	"66.71"	"11272654.0"	"0.0"	"1.0"	"65.0156734587"	"65.2012093247"	"64.4433441374"	"65.1426190512"
"2016-09-29"	"2016-09-26"	"66.7"	"67.21"	"65.35"	"65.65"	"18726692.0"	"0.0"	"1.0"	"65.1328540057"	"65.6308713301"	"63.8145728526"	"64.10752422"
"2016-09-30"	"2016-09-27"	"66.08"	"67.06"	"66.08"	"66.59"	"21671372.0"	"0.0"	"1.0"	"64.5274211798"	"65.4843956465"	"64.5274211798"	"65.0254385043"
"2016-10-03"	"2016-09-30"	"66.35"	"66.92"	"66.26"	"66.51"	"14898676.0"	"0.0"	"1.0"	"64.7910774104"	"65.3476850084"	"64.7031920002"	"64.9473181397"
"2016-10-04"	"2016-10-01"	"66.21"	"67.18"	"66.1"	"66.6"	"17226890.0"	"0.48"	"1.0"	"65.1203441905"	"66.0743803461"	"65.0121545234"	"65.5039257376"
"2016-10-05"	"2016-10-02"	"66.89"	"68.07"	"66.8"	"67.69"	"16279971.0"	"0.0"	"1.0"	"65.7891530419"	"66.9497331075"	"65.7006342233"	"66.5759869847"
"2016-10-06"	"2016-10-03"	"67.73"	"67.97"	"67.05"	"67.87"	"17483910.0"	"0.0"	"1.0"	"66.6153286818"	"66.8513788647"	"65.9465198304"	"66.7530246218"
"2016-10-07"	"2016-10-04"	"67.79"	"68.18"	"67.4"	"68.11"	"18496219.0"	"0.0"	"1.0"	"66.6743412275"	"67.0579227746"	"66.2907596804"	"66.9890748046"
"2016-10-10"	"2016-10-07"	"68.34"	"69.06"	"68.23"	"68.64"	"13027466.0"	"0.0"	"1.0"	"67.2152895632"	"67.9234401117"	"67.1070998961"	"67.5103522917"
"2016-10-11"	"2016-10-08"	"68.5"	"68.82"	"67.93"	"68.31"	"15657104.0"	"0.0"	"1.0"	"67.3726563518"	"67.6873899289"	"66.8120371675"	"67.1857832903"
"2016-10-12"	"2016-10-09"	"68.26"	"68.59"	"68.05"	"68.13"	"11899613.0"	"0.0"	"1.0"	"67.1366061689"	"67.4611751703"	"66.9300622589"	"67.0087456532"
"2016-10-13"	"2016-10-10"	"67.46"	"67.87"	"66.82"	"67.74"	"17890046.0"	"0.0"	"1.0"	"66.3497722261"	"66.7530246218"	"65.7203050719"	"66.6251641061"
"2016-10-14"	"2016-10-11"	"68.8"	"69.03"	"67.3"	"67.52"	"24162871.0"	"0.0"	"1.0"	"67.6677190803"	"67.8939338389"	"66.1924054376"	"66.4087847718"
"2016-10-17"	"2016-10-14"	"67.42"	"67.79"	"66.735"	"67.17"	"14963411.0"	"0.0"	"1.0"	"66.310430529"	"66.6743412275"	"65.6367039655"	"66.0645449219"
"2016-10-18"	"2016-10-15"	"67.85"	"68.21"	"67.54"	"67.7"	"11870286.0"	"0.0"	"1.0"	"66.7333537732"	"67.0874290475"	"66.4284556204"	"66.585822409"
"2016-10-19"	"2016-10-16"	"67.81"	"68.5"	"67.81"	"68.35"	"12705774.0"	"0.0"	"1.0"	"66.6940120761"	"67.3726563518"	"66.6940120761"	"67.2251249875"
"2016-10-20"	"2016-10-17"	"68.08"	"68.68"	"67.94"	"68.26"	"14122005.0"	"0.0"	"1.0"	"66.9595685318"	"67.5496939889"	"66.8218725918"	"67.1366061689"
"2016-10-21"	"2016-10-18"	"67.81"	"68.53"	"67.7"	"68.49"	"12172607.0"	"0.0"	"1.0"	"66.6940120761"	"67.4021626246"	"66.585822409"	"67.3628209275"
"2016-10-24"	"2016-10-21"	"68.97"	"69.05"	"68.495"	"68.87"	"10197123.0"	"0.0"	"1.0"	"67.8349212931"	"67.9136046874"	"67.3677386396"	"67.7365670503"
"2016-10-25"	"2016-10-22"	"68.88"	"68.93"	"68.38"	"68.8"	"9945050.0"	"0.0"	"1.0"	"67.7464024746"	"67.795579596"	"67.2546312603"	"67.6677190803"
"2016-10-26"	"2016-10-23"	"68.37"	"69.25"	"68.37"	"69.13"	"9792422.0"	"0.0"	"1.0"	"67.2447958361"	"68.1103131731"	"67.2447958361"	"67.9922880817"
"2016-10-27"	"2016-10-24"	"69.49"	"69.77"	"69.1"	"69.23"	"14210699.0"	"0.0"	"1.0"	"68.346363356"	"68.6217552359"	"67.9627818089"	"68.0906423246"
"2016-10-28"	"2016-10-25"	"69.53"	"69.55"	"68.465"	"69.11"	"12766498.0"	"0.0"	"1.0"	"68.3857050531"	"68.4053759017"	"67.3382323668"	"67.9726172331"
"2016-10-31"	"2016-10-28"	"69.43"	"69.58"	"69.23"	"69.26"	"14336194.0"	"0.0"	"1.0"	"68.2873508103"	"68.4348821745"	"68.0906423246"	"68.1201485974"
"2016-11-01"	"2016-10-29"	"69.48"	"69.78"	"68.33"	"68.97"	"15564491.0"	"0.0"	"1.0"	"68.3365279317"	"68.6315906602"	"67.2054541389"	"67.8349212931"
"2016-11-02"	"2016-10-30"	"68.65"	"68.85"	"68.01"	"68.68"	"12449748.0"	"0.0"	"1.0"	"67.520187716"	"67.7168962017"	"66.8907205618"	"67.5496939889"
"2016-11-03"	"2016-10-31"	"68.86"	"69.19"	"68.22"	"68.38"	"10369521.0"	"0.0"	"1.0"	"67.726731626"	"68.0513006274"	"67.0972644718"	"67.2546312603"
"2016-11-04"	"2016-11-01"	"68.49"	"68.56"	"67.64"	"67.76"	"13571306.0"	"0.0"	"1.0"	"67.3628209275"	"67.4316688975"	"66.5268098633"	"66.6448349547"
"2016-11-07"	"2016-11-04"	"69.08"	"69.97"	"69.0"	"69.88"	"16515137.0"	"0.0"	"1.0"	"67.9431109603"	"68.8184637216"	"67.864427566"	"68.7299449031"
"2016-11-08"	"2016-11-05"	"69.7"	"70.545"	"69.24"	"70.03"	"17529098.0"	"0.0"	"1.0"	"68.5529072659"	"69.384000618"	"68.1004777488"	"68.8774762674"
"2016-11-09"	"2016-11-06"	"71.46"	"74.15"	"71.32"	"73.25"	"50948378.0"	"0.0"	"1.0"	"70.2839419401"	"72.9296710727"	"70.1462460001"	"72.0444828871"
"2016-11-10"	"2016-11-07"	"74.22"	"77.25"	"74.22"	"76.65"	"56189465.0"	"0.0"	"1.0"	"72.9985190427"	"75.9786526011"	"72.9985190427"	"75.388527144"
"2016-11-11"	"2016-11-08"	"76.3"	"76.725"	"75.77"	"76.69"	"27574323.0"	"0.0"	"1.0"	"75.044287294"	"75.4622928261"	"74.5230098069"	"75.4278688411"
"2016-11-14"	"2016-11-11"	"77.25"	"80.44"	"77.25"	"79.51"	"46130653.0"	"0.0"	"1.0"	"75.9786526011"	"79.116152948"	"75.9786526011"	"78.2014584895"
"2016-11-15"	"2016-11-12"	"78.37"	"79.41"	"77.78"	"79.36"	"28126307.0"	"0.0"	"1.0"	"77.080220121"	"78.1031042466"	"76.4999300882"	"78.0539271252"
"2016-11-16"	"2016-11-13"	"78.22"	"78.35"	"76.88"	"77.4"	"26037707.0"	"0.0"	"1.0"	"76.9326887567"	"77.0605492724"	"75.6147419025"	"76.1261839653"
"2016-11-17"	"2016-11-14"	"78.13"	"78.455"	"77.6"	"78.02"	"19305607.0"	"0.0"	"1.0"	"76.8441699381"	"77.1638212274"	"76.322892451"	"76.735980271"
"2016-11-18"	"2016-11-15"	"77.96"	"78.42"	"77.55"	"77.71"	"19769965.0"	"0.0"	"1.0"	"76.6769677253"	"77.1293972424"	"76.2737153296"	"76.4310821182"
"2016-11-21"	"2016-11-18"	"78.0"	"78.17"	"77.29"	"78.05"	"11983529.0"	"0.0"	"1.0"	"76.7163094224"	"76.8835116353"	"76.0179942982"	"76.7654865439"
"2016-11-22"	"2016-11-19"	"78.34"	"78.555"	"77.76"	"78.53"	"14409108.0"	"0.0"	"1.0"	"77.0507138481"	"77.2621754703"	"76.4802592396"	"77.2375869095"
"2016-11-23"	"2016-11-20"	"78.87"	"79.24"	"77.89"	"78.86"	"13401187.0"	"0.0"	"1.0"	"77.5719913352"	"77.9359020338"	"76.6081197553"	"77.5621559109"
"2016-11-25"	"2016-11-22"	"79.1"	"79.45"	"78.47"	"78.83"	"6185719.0"	"0.0"	"1.0"	"77.7982060938"	"78.1424459438"	"77.1785743638"	"77.5326496381"
"2016-11-28"	"2016-11-25"	"78.18"	"78.87"	"78.02"	"78.32"	"13007242.0"	"0.0"	"1.0"	"76.8933470596"	"77.5719913352"	"76.735980271"	"77.0310429996"
"2016-11-29"	"2016-11-26"	"78.39"	"79.16"	"78.39"	"78.92"	"14143902.0"	"0.0"	"1.0"	"77.0998909696"	"77.8572186395"	"77.0998909696"	"77.6211684567"
"2016-11-30"	"2016-11-27"	"79.92"	"80.53"	"79.7"	"80.17"	"25351594.0"	"0.0"	"1.0"	"78.6047108851"	"79.2046717665"	"78.3883315509"	"78.8505964923"
"2016-12-01"	"2016-11-28"	"80.65"	"82.279"	"80.65"	"81.79"	"23820802.0"	"0.0"	"1.0"	"79.3226968579"	"80.924887474"	"79.3226968579"	"80.4439352264"
"2016-12-02"	"2016-11-29"	"81.8"	"81.83"	"80.9"	"81.6"	"16931484.0"	"0.0"	"1.0"	"80.4537706507"	"80.4832769236"	"79.5685824651"	"80.257062165"
"2016-12-05"	"2016-12-02"	"82.3"	"83.29"	"82.29"	"83.26"	"18529840.0"	"0.0"	"1.0"	"80.945541865"	"81.9192488692"	"80.9357064407"	"81.8897425963"
"2016-12-06"	"2016-12-03"	"83.6"	"83.81"	"82.43"	"83.69"	"16130043.0"	"0.0"	"1.0"	"82.224147022"	"82.430690932"	"81.0734023807"	"82.3126658406"
"2016-12-07"	"2016-12-04"	"83.55"	"84.09"	"82.85"	"84.07"	"18996905.0"	"0.0"	"1.0"	"82.1749699006"	"82.706082812"	"81.4864902006"	"82.6864119634"
"2016-12-08"	"2016-12-05"	"84.23"	"85.5"	"83.94"	"85.12"	"20837878.0"	"0.0"	"1.0"	"82.8437787519"	"84.0928776361"	"82.5585514477"	"83.7191315133"
"2016-12-09"	"2016-12-06"	"85.02"	"85.5"	"84.14"	"85.49"	"14567202.0"	"0.0"	"1.0"	"83.6207772705"	"84.0928776361"	"82.7552599334"	"84.0830422118"
"2016-12-12"	"2016-12-09"	"85.36"	"85.79"	"84.29"	"84.73"	"14509120.0"	"0.0"	"1.0"	"83.9551816961"	"84.3781049404"	"82.9027912977"	"83.3355499662"
"2016-12-13"	"2016-12-10"	"84.98"	"85.67"	"83.82"	"84.76"	"16669046.0"	"0.0"	"1.0"	"83.5814355733"	"84.260079849"	"82.4405263563"	"83.3650562391"
"2016-12-14"	"2016-12-11"	"83.88"	"86.12"	"83.76"	"84.73"	"22620566.0"	"0.0"	"1.0"	"82.499538902"	"84.7026739418"	"82.3815138106"	"83.3355499662"
"2016-12-15"	"2016-12-12"	"85.4"	"86.49"	"84.9"	"86.0"	"19438924.0"	"0.0"	"1.0"	"83.9945233933"	"85.0665846403"	"83.502752179"	"84.5846488504"
"2016-12-16"	"2016-12-13"	"86.29"	"86.29"	"84.89"	"84.94"	"22975690.0"	"0.0"	"1.0"	"84.8698761546"	"84.8698761546"	"83.4929167548"	"83.5420938762"
"2016-12-19"	"2016-12-16"	"84.8"	"85.44"	"84.19"	"85.43"	"21684743.0"	"0.0"	"1.0"	"83.4043979362"	"84.0338650904"	"82.8044370548"	"84.0240296661"
"2016-12-20"	"2016-12-17"	"85.79"	"86.54"	"85.545"	"86.53"	"14587310.0"	"0.0"	"1.0"	"84.3781049404"	"85.1157617618"	"84.1371370454"	"85.1059263375"
"2016-12-21"	"2016-12-18"	"86.43"	"86.81"	"86.03"	"86.75"	"11393050.0"	"0.0"	"1.0"	"85.0075720946"	"85.3813182175"	"84.6141551232"	"85.3223056718"
"2016-12-22"	"2016-12-19"	"86.44"	"87.17"	"86.21"	"86.89"	"13923096.0"	"0.0"	"1.0"	"85.0174075189"	"85.7353934917"	"84.7911927604"	"85.4600016117"
"2016-12-23"	"2016-12-20"	"87.0"	"87.15"	"86.4"	"87.05"	"10757783.0"	"0.0"	"1.0"	"85.5681912789"	"85.7157226431"	"84.9780658218"	"85.6173684003"
"2016-12-27"	"2016-12-24"	"87.05"	"87.16"	"86.75"	"87.13"	"6945935.0"	"0.0"	"1.0"	"85.6173684003"	"85.7255580674"	"85.3223056718"	"85.6960517946"
"2016-12-28"	"2016-12-25"	"87.16"	"87.39"	"86.35"	"86.5"	"9454499.0"	"0.0"	"1.0"	"85.7255580674"	"85.951772826"	"84.9288887004"	"85.0764200646"
"2016-12-29"	"2016-12-26"	"86.58"	"86.67"	"85.04"	"85.89"	"14689042.0"	"0.0"	"1.0"	"85.1551034589"	"85.2436222775"	"83.640448119"	"84.4764591832"
"2016-12-30"	"2016-12-27"	"86.1"	"86.42"	"85.66"	"86.29"	"13616146.0"	"0.0"	"1.0"	"84.6830030932"	"84.9977366703"	"84.2502444247"	"84.8698761546"
"2017-01-03"	"2016-12-31"	"87.34"	"87.76"	"85.98"	"87.23"	"20550714.0"	"0.0"	"1.0"	"85.9025957046"	"86.3156835245"	"84.5649780018"	"85.7944060374"
"2017-01-04"	"2017-01-01"	"86.96"	"87.18"	"86.4"	"86.91"	"15265665.0"	"0.48"	"1.0"	"86.0012215504"	"86.218795938"	"85.4473958367"	"85.951772826"
"2017-01-05"	"2017-01-02"	"86.81"	"87.11"	"85.2589"	"86.11"	"14300638.0"	"0.0"	"1.0"	"85.8528753771"	"86.1495677238"	"84.3188770474"	"85.1605932349"
"2017-01-06"	"2017-01-03"	"86.39"	"86.62"	"85.94"	"86.12"	"12893298.0"	"0.0"	"1.0"	"85.4375060918"	"85.6649702242"	"84.9924675718"	"85.1704829798"
"2017-01-09"	"2017-01-06"	"85.73"	"86.77"	"85.52"	"86.18"	"12795648.0"	"0.0"	"1.0"	"84.7847829291"	"85.8133163975"	"84.5770982865"	"85.2298214491"
"2017-01-10"	"2017-01-07"	"86.07"	"86.9"	"85.72"	"86.43"	"13989033.0"	"0.0"	"1.0"	"85.1210342554"	"85.9418830811"	"84.7748931843"	"85.4770650713"
"2017-01-11"	"2017-01-08"	"86.43"	"87.08"	"85.91"	"87.08"	"14713067.0"	"0.0"	"1.0"	"85.4770650713"	"86.1198984891"	"84.9627983371"	"86.1198984891"
"2017-01-12"	"2017-01-09"	"86.76"	"87.27"	"86.02"	"86.24"	"21326337.0"	"0.0"	"1.0"	"85.8034266527"	"86.307803642"	"85.0715855309"	"85.2891599185"
"2017-01-13"	"2017-01-10"	"87.11"	"88.17"	"86.1"	"86.7"	"28284855.0"	"0.0"	"1.0"	"86.1495677238"	"87.1978806819"	"85.15070349"	"85.7440881833"
"2017-01-17"	"2017-01-14"	"84.93"	"85.22"	"83.28"	"83.55"	"30024625.0"	"0.0"	"1.0"	"83.9936033381"	"84.2804059398"	"82.3617954315"	"82.6288185434"
"2017-01-18"	"2017-01-15"	"83.63"	"84.23"	"83.03"	"83.94"	"21265303.0"	"0.0"	"1.0"	"82.7079365026"	"83.3013211959"	"82.1145518092"	"83.0145185941"
"2017-01-19"	"2017-01-16"	"84.06"	"84.67"	"83.12"	"83.3"	"16555554.0"	"0.0"	"1.0"	"83.1331955328"	"83.736469971"	"82.2035595132"	"82.3815749212"
"2017-01-20"	"2017-01-17"	"83.43"	"83.83"	"83.285"	"83.67"	"18430684.0"	"0.0"	"1.0"	"82.5101416048"	"82.9057314003"	"82.3667403039"	"82.7474954821"
"2017-01-23"	"2017-01-20"	"83.3"	"84.0"	"83.205"	"83.71"	"12174801.0"	"0.0"	"1.0"	"82.3815749212"	"83.0738570634"	"82.2876223448"	"82.7870544617"
