"Date"	"Tweet Prediction Date"	"Open"	"High"	"Low"	"Close"	"Volume"	"Ex-Dividend"	"Split Ratio"	"Adj. Open"	"Adj. High"	"Adj. Low"	"Adj. Close"	"Adj. Volume"	"+/-"	"% change"
"2016-11-04"	"2016-11-02"	"139.11"	"140.85"	"138.8038"	"139.54"	"2951457.0"	"0.0"	"1.0"	"135.81255820316"	"137.51131351388"	"135.51361632032"	"136.23236555006"	"2951457.0"	"+"	"0.309107900222"
"2016-11-07"	"2016-11-05"	"141.5"	"143.1"	"141.49"	"143.03"	"3228202.0"	"0.0"	"1.0"	"138.14590601501"	"139.70797986394"	"138.13614305345"	"139.63963913305"	"3228202.0"	"+"	"1.0812720848"
"2016-11-08"	"2016-11-06"	"141.92"	"143.31"	"141.2924"	"142.2"	"2822675.0"	"1.09"	"1.0"	"139.618017812"	"140.98547162231"	"139.00059765995"	"139.8934761335"	"2822675.0"	"+"	"0.197294250281"
"2016-11-09"	"2016-11-07"	"141.6"	"145.85"	"141.54"	"145.09"	"5494382.0"	"0.0"	"1.0"	"139.30320830171"	"143.48427211021"	"139.24418151854"	"142.73659952328"	"5494382.0"	"+"	"2.46468926554"
"2016-11-10"	"2016-11-08"	"146.51"	"149.34"	"146.39"	"147.69"	"6507346.0"	"0.0"	"1.0"	"144.13356672517"	"146.91766333177"	"144.01551315881"	"145.29442679435"	"6507346.0"	"+"	"0.805405774349"
"2016-11-11"	"2016-11-09"	"147.12"	"148.6"	"146.56"	"148.52"	"3585163.0"	"0.0"	"1.0"	"144.73367235415"	"146.18966633923"	"144.18275571115"	"146.11096396166"	"3585163.0"	"+"	"0.951604132686"
"2016-11-14"	"2016-11-12"	"148.21"	"150.09"	"148.21"	"149.99"	"4490877.0"	"0.0"	"1.0"	"145.80599224857"	"147.6554981215"	"145.80599224857"	"147.55712014954"	"4490877.0"	"+"	"1.20099858309"
"2016-11-15"	"2016-11-13"	"148.44"	"149.45"	"147.19"	"148.11"	"3856601.0"	"0.0"	"1.0"	"146.03226158409"	"147.02587910093"	"144.80253693453"	"145.7076142766"	"3856601.0"	"-"	"-0.222312045276"
"2016-11-16"	"2016-11-14"	"147.3"	"148.41"	"146.14"	"146.44"	"3553694.0"	"0.0"	"1.0"	"144.91075270369"	"146.0027481925"	"143.7695682289"	"144.0647021448"	"3553694.0"	"-"	"-0.5838424983"
"2016-11-17"	"2016-11-15"	"146.83"	"147.12"	"145.0"	"145.33"	"3655624.0"	"0.0"	"1.0"	"144.44837623546"	"144.73367235415"	"142.64805934851"	"142.97270665599"	"3655624.0"	"-"	"-1.02158959341"
"2016-11-18"	"2016-11-16"	"145.18"	"146.6"	"144.46"	"146.35"	"2214419.0"	"0.0"	"1.0"	"142.82513969804"	"144.22210689994"	"142.1168182999"	"143.97616197003"	"2214419.0"	"+"	"0.805896128947"
"2016-11-21"	"2016-11-19"	"147.21"	"148.49"	"146.52"	"147.02"	"2825906.0"	"0.0"	"1.0"	"144.82221252892"	"146.08145057007"	"144.14340452237"	"144.63529438219"	"2825906.0"	"-"	"-0.129067318795"
"2016-11-22"	"2016-11-20"	"147.9"	"149.76"	"147.88"	"149.52"	"3770002.0"	"0.0"	"1.0"	"145.50102053548"	"147.33085081402"	"145.48134494108"	"147.0947436813"	"3770002.0"	"+"	"1.0953346856"
"2016-11-23"	"2016-11-21"	"149.61"	"150.81"	"149.03"	"149.74"	"3070099.0"	"0.0"	"1.0"	"147.18328385607"	"148.36381951964"	"146.61269161868"	"147.31117521962"	"3070099.0"	"+"	"0.0868925873913"
"2016-11-25"	"2016-11-23"	"150.0"	"150.15"	"149.03"	"150.04"	"962387.0"	"0.0"	"1.0"	"147.56695794673"	"147.71452490468"	"146.61269161868"	"147.60630913552"	"962387.0"	"+"	"0.0266666666695"
"2016-11-28"	"2016-11-26"	"149.0"	"150.09"	"148.315"	"149.77"	"4728764.0"	"0.0"	"1.0"	"146.58317822709"	"147.6554981215"	"145.90928911913"	"147.34068861121"	"4728764.0"	"+"	"0.516778523485"
"2016-11-29"	"2016-11-27"	"149.83"	"152.11"	"149.11"	"151.64"	"3945317.0"	"0.0"	"1.0"	"147.39971539439"	"149.64273315518"	"146.69139399625"	"149.18035668695"	"3945317.0"	"+"	"1.20803577388"
"2016-11-30"	"2016-11-28"	"151.59"	"153.08"	"150.56"	"150.56"	"3990972.0"	"0.0"	"1.0"	"149.13116770097"	"150.59699948324"	"148.11787458973"	"148.11787458973"	"3990972.0"	"-"	"-0.679464344618"
"2016-12-01"	"2016-11-29"	"150.74"	"152.69"	"150.39"	"152.39"	"2843930.0"	"0.0"	"1.0"	"148.29495493927"	"150.21332539258"	"147.95063203739"	"149.91819147668"	"2843930.0"	"+"	"1.09459997346"
"2016-12-02"	"2016-11-30"	"152.45"	"152.49"	"151.12"	"152.25"	"2105571.0"	"0.0"	"1.0"	"149.97721825986"	"150.01656944865"	"148.66879123273"	"149.78046231593"	"2105571.0"	"-"	"-0.131190554281"
"2016-12-05"	"2016-12-03"	"153.24"	"153.75"	"151.85"	"152.16"	"2855946.0"	"0.0"	"1.0"	"150.75440423838"	"151.2561318954"	"149.38695042807"	"149.69192214116"	"2855946.0"	"-"	"-0.704776820676"
"2016-12-06"	"2016-12-04"	"150.84"	"152.64"	"150.02"	"152.24"	"3476254.0"	"0.0"	"1.0"	"148.39333291123"	"150.16413640659"	"147.58663354112"	"149.77062451874"	"3476254.0"	"+"	"0.928135773009"
"2016-12-07"	"2016-12-05"	"151.67"	"154.31"	"151.0701"	"154.14"	"2955753.0"	"0.0"	"1.0"	"149.20987007854"	"151.8070485384"	"148.61970062472"	"151.63980598606"	"2955753.0"	"+"	"1.62853563658"
"2016-12-08"	"2016-12-06"	"154.6"	"155.97"	"154.14"	"155.39"	"2928370.0"	"0.0"	"1.0"	"152.0923446571"	"153.44012287301"	"151.63980598606"	"152.86953063562"	"2928370.0"	"+"	"0.510996119017"
