"Date"	"Tweet Prediction Date"	"Open"	"High"	"Low"	"Close"	"Volume"	"Ex-Dividend"	"Split Ratio"	"Adj. Open"	"Adj. High"	"Adj. Low"	"Adj. Close"	"Adj. Volume"	"+/-"	"% change"
"2016-07-22"	"2016-07-20"	"63.9"	"64.09"	"63.6"	"64.04"	"8195688.0"	"0.0"	"1.0"	"62.73502205912857"	"62.921558118459316"	"62.440491439132664"	"62.87246968179333"	"8195688.0"	"+"	"0.219092331768"
"2016-07-25"	"2016-07-23"	"63.98"	"64.17"	"63.675"	"63.87"	"8167253.0"	"0.0"	"1.0"	"62.81356355779414"	"63.00009961712489"	"62.51412409413164"	"62.70556899712898"	"8167253.0"	"-"	"-0.171928727727"
"2016-07-26"	"2016-07-24"	"63.98"	"64.26"	"63.71"	"64.13"	"8067291.0"	"0.0"	"1.0"	"62.81356355779414"	"63.088458803123665"	"62.548485999797826"	"62.960828867792095"	"8067291.0"	"+"	"0.234448265083"
"2016-07-27"	"2016-07-25"	"64.08"	"64.685"	"64.06"	"64.33"	"11798111.0"	"0.0"	"1.0"	"62.91174043112611"	"63.50571051478453"	"62.89210505645973"	"63.15718261445604"	"11798111.0"	"+"	"0.39013732834"
"2016-07-28"	"2016-07-26"	"64.0"	"64.19"	"63.72"	"64.1"	"10013424.0"	"0.0"	"1.0"	"62.83319893246054"	"63.01973499179128"	"62.55830368713102"	"62.931375805792506"	"10013424.0"	"+"	"0.15625"
"2016-07-29"	"2016-07-27"	"63.8"	"64.29"	"63.75"	"63.97"	"13210357.0"	"0.0"	"1.0"	"62.636845185796595"	"63.11791186512326"	"62.58775674913062"	"62.80374587046095"	"13210357.0"	"+"	"0.266457680251"
"2016-08-01"	"2016-07-30"	"64.15"	"64.31"	"63.61"	"63.8"	"11422101.0"	"0.0"	"1.0"	"62.9804642424585"	"63.13754723978965"	"62.45030912646586"	"62.636845185796595"	"11422101.0"	"-"	"-0.545596258769"
"2016-08-02"	"2016-07-31"	"63.59"	"64.01"	"63.38"	"63.65"	"13550022.0"	"0.0"	"1.0"	"62.43067375179947"	"62.843016619793744"	"62.22450231780233"	"62.48957987579865"	"13550022.0"	"+"	"0.0943544582481"
"2016-08-03"	"2016-08-01"	"63.69"	"64.67"	"63.65"	"64.66"	"13121588.0"	"0.0"	"1.0"	"62.52885062513143"	"63.49098398378474"	"62.48957987579865"	"63.48116629645153"	"13121588.0"	"+"	"1.52300204114"
"2016-08-04"	"2016-08-02"	"64.49"	"64.815"	"64.27"	"64.56"	"9872821.0"	"0.0"	"1.0"	"63.314265611787185"	"63.63334045011609"	"63.098276490456854"	"63.382989423119575"	"9872821.0"	"+"	"0.108543960304"
"2016-08-05"	"2016-08-03"	"65.14"	"66.37"	"65.07"	"66.3"	"20752730.0"	"0.0"	"1.0"	"63.952415288444996"	"65.15999083042823"	"63.883691477112606"	"65.09126701909584"	"20752730.0"	"+"	"1.78077985877"
"2016-08-08"	"2016-08-06"	"66.07"	"66.485"	"65.84"	"66.1"	"11359174.0"	"0.0"	"1.0"	"64.8654602104323"	"65.27289423475999"	"64.63965340176878"	"64.89491327243189"	"11359174.0"	"+"	"0.0454063871651"
"2016-08-09"	"2016-08-07"	"66.18"	"66.28"	"65.69"	"65.87"	"10096971.0"	"0.0"	"1.0"	"64.97345477109748"	"65.07163164442944"	"64.49238809177082"	"64.66910646376837"	"10096971.0"	"-"	"-0.468419462073"
"2016-08-10"	"2016-08-08"	"65.92"	"66.07"	"65.16"	"65.28"	"11556086.0"	"0.0"	"1.0"	"64.71819490043436"	"64.8654602104323"	"63.97205066311138"	"64.08986291110975"	"11556086.0"	"-"	"-0.970873786408"
"2016-08-11"	"2016-08-09"	"65.27"	"65.69"	"65.02"	"65.46"	"9604549.0"	"0.0"	"1.0"	"64.08004522377655"	"64.49238809177082"	"63.83460304044662"	"64.26658128310729"	"9604549.0"	"+"	"0.291098513865"
"2016-08-12"	"2016-08-10"	"64.97"	"65.35"	"64.86"	"65.32"	"7684583.0"	"0.0"	"1.0"	"63.78551460378064"	"64.15858672244212"	"63.67752004311548"	"64.12913366044253"	"7684583.0"	"+"	"0.538710173926"
"2016-08-15"	"2016-08-13"	"65.56"	"65.83"	"65.46"	"65.72"	"8371557.0"	"0.0"	"1.0"	"64.36475815643927"	"64.62983571443559"	"64.26658128310729"	"64.52184115377041"	"8371557.0"	"+"	"0.244051250763"
"2016-08-16"	"2016-08-14"	"65.36"	"65.96"	"65.24"	"65.71"	"10128856.0"	"0.0"	"1.0"	"64.16840440977532"	"64.75746564976714"	"64.05059216177696"	"64.51202346643721"	"10128856.0"	"+"	"0.535495716034"
"2016-08-17"	"2016-08-15"	"65.8"	"65.98"	"65.54"	"65.89"	"11867865.0"	"0.0"	"1.0"	"64.600382652436"	"64.77710102443355"	"64.34512278177287"	"64.68874183843477"	"11867865.0"	"+"	"0.136778115502"
"2016-08-18"	"2016-08-16"	"65.62"	"65.99"	"65.53"	"65.95"	"9313621.0"	"0.0"	"1.0"	"64.42366428043846"	"64.78691871176673"	"64.33530509443968"	"64.74764796243394"	"9313621.0"	"+"	"0.502895458702"
"2016-08-19"	"2016-08-17"	"65.72"	"65.91"	"65.22"	"65.86"	"9083377.0"	"0.0"	"1.0"	"64.52184115377041"	"64.70837721310116"	"64.03095678711057"	"64.65928877643518"	"9083377.0"	"+"	"0.213024954352"
"2016-08-22"	"2016-08-20"	"65.75"	"65.88"	"65.41"	"65.8"	"9055631.0"	"0.0"	"1.0"	"64.55129421577001"	"64.67892415110157"	"64.2174928464413"	"64.600382652436"	"9055631.0"	"+"	"0.0760456273764"
"2016-08-23"	"2016-08-21"	"66.07"	"66.34"	"65.76"	"65.77"	"8949577.0"	"0.0"	"1.0"	"64.8654602104323"	"65.13053776842864"	"64.56111190310321"	"64.57092959043639"	"8949577.0"	"-"	"-0.454063871651"
"2016-08-24"	"2016-08-22"	"65.99"	"66.23"	"65.77"	"65.95"	"10167179.0"	"0.0"	"1.0"	"64.78691871176673"	"65.02254320776346"	"64.57092959043639"	"64.74764796243394"	"10167179.0"	"-"	"-0.060615244734"
"2016-08-25"	"2016-08-23"	"65.91"	"66.14"	"65.79"	"66.07"	"9978651.0"	"0.0"	"1.0"	"64.70837721310116"	"64.9341840217647"	"64.5905649651028"	"64.8654602104323"	"9978651.0"	"+"	"0.242755272341"
"2016-08-26"	"2016-08-24"	"66.33"	"66.88"	"65.845"	"66.22"	"14038597.0"	"0.0"	"1.0"	"65.12072008109543"	"65.66069288442127"	"64.64456224543538"	"65.01272552043027"	"14038597.0"	"-"	"-0.16583747927"
"2016-08-29"	"2016-08-27"	"66.49"	"67.1"	"66.46"	"66.95"	"14580044.0"	"0.0"	"1.0"	"65.27780307842657"	"65.87668200575159"	"65.24835001642698"	"65.72941669575364"	"14580044.0"	"+"	"0.6918333584"
"2016-08-30"	"2016-08-28"	"66.96"	"67.595"	"66.95"	"67.5"	"13791126.0"	"0.0"	"1.0"	"65.73923438308684"	"66.36265752874485"	"65.72941669575364"	"66.26938949907948"	"13791126.0"	"+"	"0.806451612903"
"2016-08-31"	"2016-08-29"	"67.46"	"67.77"	"66.855"	"67.5"	"14952329.0"	"0.0"	"1.0"	"66.23011874974668"	"66.53446705707579"	"65.63614866608827"	"66.26938949907948"	"14952329.0"	"+"	"0.0592943966795"
"2016-09-01"	"2016-08-30"	"67.64"	"67.72"	"66.65"	"67.21"	"12226517.0"	"0.0"	"1.0"	"66.40683712174423"	"66.4853786204098"	"65.43488607575775"	"65.98467656641675"	"12226517.0"	"-"	"-0.635718509758"
"2016-09-02"	"2016-08-31"	"67.4"	"67.575"	"66.98"	"67.49"	"13720662.0"	"0.0"	"1.0"	"66.17121262574751"	"66.34302215407845"	"65.75886975775323"	"66.25957181174627"	"13720662.0"	"+"	"0.13353115727"
"2016-09-06"	"2016-09-04"	"67.5"	"67.55"	"66.71"	"67.44"	"16648771.0"	"0.0"	"1.0"	"66.26938949907948"	"66.31847793574546"	"65.49379219975691"	"66.21048337508029"	"16648771.0"	"-"	"-0.0888888888889"
"2016-09-07"	"2016-09-05"	"67.16"	"67.5901"	"66.96"	"67.16"	"10069882.0"	"0.0"	"1.0"	"65.93558812975077"	"66.35784686195159"	"65.73923438308684"	"65.93558812975077"	"10069882.0"	"-"	"0.0"
"2016-09-08"	"2016-09-06"	"67.22"	"67.68"	"67.0"	"67.25"	"12252961.0"	"0.0"	"1.0"	"65.99449425374996"	"66.44610787107703"	"65.77850513241962"	"66.02394731574955"	"12252961.0"	"+"	"0.0446295745314"
"2016-09-09"	"2016-09-07"	"67.03"	"67.43"	"66.64"	"66.65"	"19686877.0"	"0.0"	"1.0"	"65.80795819441921"	"66.2006656877471"	"65.42506838842453"	"65.43488607575775"	"19686877.0"	"-"	"-0.566910338654"
"2016-09-12"	"2016-09-10"	"66.14"	"67.3"	"65.76"	"67.06"	"16452983.0"	"0.0"	"1.0"	"64.9341840217647"	"66.07303575241554"	"64.56111190310321"	"65.83741125641882"	"16452983.0"	"+"	"1.39098881161"
"2016-09-13"	"2016-09-11"	"66.11"	"66.86"	"65.82"	"66.53"	"18876069.0"	"0.0"	"1.0"	"64.9047309597651"	"65.64105750975487"	"64.62001802710238"	"65.31707382775937"	"18876069.0"	"+"	"0.635304795039"
"2016-09-14"	"2016-09-12"	"66.27"	"67.245"	"66.21"	"66.4"	"12647520.0"	"0.0"	"1.0"	"65.06181395709625"	"66.01903847208295"	"65.00290783309707"	"65.18944389242782"	"12647520.0"	"+"	"0.196167194809"
"2016-09-15"	"2016-09-13"	"66.29"	"66.93"	"66.09"	"66.64"	"12639449.0"	"0.0"	"1.0"	"65.08144933176266"	"65.70978132108726"	"64.88509558509871"	"65.42506838842453"	"12639449.0"	"+"	"0.527983104541"
"2016-09-16"	"2016-09-14"	"66.09"	"66.26"	"65.44"	"65.82"	"25159813.0"	"0.0"	"1.0"	"64.88509558509871"	"65.05199626976305"	"64.2469459084409"	"64.62001802710238"	"25159813.0"	"-"	"-0.408533817522"
"2016-09-19"	"2016-09-17"	"66.15"	"66.64"	"65.85"	"66.19"	"13466874.0"	"0.0"	"1.0"	"64.94400170909789"	"65.42506838842453"	"64.64947108910197"	"64.98327245843068"	"13466874.0"	"+"	"0.0604686318972"
"2016-09-20"	"2016-09-18"	"66.75"	"66.85"	"66.24"	"66.46"	"10092057.0"	"0.0"	"1.0"	"65.53306294908971"	"65.63123982242166"	"65.03236089509666"	"65.24835001642698"	"10092057.0"	"-"	"-0.434456928839"
"2016-09-21"	"2016-09-19"	"66.84"	"67.13"	"66.3099"	"66.84"	"14116774.0"	"0.0"	"1.0"	"65.62142213508848"	"65.90613506775118"	"65.1009865295557"	"65.62142213508848"	"14116774.0"	"-"	"0.0"
"2016-09-22"	"2016-09-20"	"66.99"	"67.42"	"66.84"	"67.39"	"12780743.0"	"0.0"	"1.0"	"65.76868744508643"	"66.19084800041391"	"65.62142213508848"	"66.1613949384143"	"12780743.0"	"+"	"0.59710404538"
"2016-09-23"	"2016-09-21"	"67.39"	"67.9"	"67.1766"	"67.25"	"13967357.0"	"0.0"	"1.0"	"66.1613949384143"	"66.66209699240736"	"65.95188549072388"	"66.02394731574955"	"13967357.0"	"-"	"-0.207745956373"
"2016-09-26"	"2016-09-24"	"66.6"	"66.8"	"65.54"	"65.78"	"16408130.0"	"0.0"	"1.0"	"65.38579763909175"	"65.58215138575568"	"64.34512278177287"	"64.5807472777696"	"16408130.0"	"-"	"-1.23123123123"
"2016-09-27"	"2016-09-25"	"65.41"	"66.405"	"65.11"	"66.36"	"13711386.0"	"0.0"	"1.0"	"64.2174928464413"	"65.19435273609442"	"63.9229622264454"	"65.15017314309502"	"13711386.0"	"+"	"1.45237731234"
"2016-09-28"	"2016-09-26"	"66.58"	"66.77"	"65.9939"	"66.71"	"11272654.0"	"0.0"	"1.0"	"65.36616226442536"	"65.55269832375609"	"64.79074760982668"	"65.49379219975691"	"11272654.0"	"+"	"0.195253829979"
"2016-09-29"	"2016-09-27"	"66.7"	"67.21"	"65.35"	"65.65"	"18726692.0"	"0.0"	"1.0"	"65.48397451242373"	"65.98467656641675"	"64.15858672244212"	"64.45311734243805"	"18726692.0"	"-"	"-1.57421289355"
"2016-09-30"	"2016-09-28"	"66.08"	"67.06"	"66.08"	"66.59"	"21671372.0"	"0.0"	"1.0"	"64.8752778977655"	"65.83741125641882"	"64.8752778977655"	"65.37597995175855"	"21671372.0"	"+"	"0.771791767554"
"2016-10-03"	"2016-10-01"	"66.35"	"66.92"	"66.26"	"66.51"	"14898676.0"	"0.0"	"1.0"	"65.14035545576182"	"65.69996363375405"	"65.05199626976305"	"65.29743845309298"	"14898676.0"	"+"	"0.241145440844"
"2016-10-04"	"2016-10-02"	"66.21"	"67.18"	"66.1"	"66.6"	"17226890.0"	"0.48"	"1.0"	"65.47139725892119"	"66.43057646661119"	"65.36262435908006"	"65.8570466310852"	"17226890.0"	"+"	"0.58903488899"
"2016-10-05"	"2016-10-03"	"66.89"	"68.07"	"66.8"	"67.69"	"16279971.0"	"0.0"	"1.0"	"66.14381154884819"	"67.31064811078032"	"66.05481553988726"	"66.93488718405642"	"16279971.0"	"+"	"1.19599342204"
"2016-10-06"	"2016-10-04"	"67.73"	"67.97"	"67.05"	"67.87"	"17483910.0"	"0.0"	"1.0"	"66.97444096581684"	"67.2117636563793"	"66.30202667588983"	"67.11287920197827"	"17483910.0"	"+"	"0.206703085782"
"2016-10-07"	"2016-10-05"	"67.79"	"68.18"	"67.4"	"68.11"	"18496219.0"	"0.0"	"1.0"	"67.03377163845745"	"67.41942101062148"	"66.64812226629344"	"67.35020189254074"	"18496219.0"	"+"	"0.472046024487"
"2016-10-10"	"2016-10-08"	"68.34"	"69.06"	"68.23"	"68.64"	"13027466.0"	"0.0"	"1.0"	"67.57763613766312"	"68.28960420935051"	"67.46886323782198"	"67.8742895008662"	"13027466.0"	"+"	"0.438981562774"
"2016-10-11"	"2016-10-09"	"68.5"	"68.82"	"67.93"	"68.31"	"15657104.0"	"0.0"	"1.0"	"67.73585126470476"	"68.05228151878805"	"67.1722098746189"	"67.5479708013428"	"15657104.0"	"-"	"-0.277372262774"
"2016-10-12"	"2016-10-10"	"68.26"	"68.59"	"68.05"	"68.13"	"11899613.0"	"0.0"	"1.0"	"67.4985285741423"	"67.82484727366568"	"67.29087121990013"	"67.36997878342095"	"11899613.0"	"-"	"-0.190448285965"
"2016-10-13"	"2016-10-11"	"67.46"	"67.87"	"66.82"	"67.74"	"17890046.0"	"0.0"	"1.0"	"66.70745293893405"	"67.11287920197827"	"66.07459243076747"	"66.98432941125694"	"17890046.0"	"+"	"0.415060776757"
"2016-10-14"	"2016-10-12"	"68.8"	"69.03"	"67.3"	"67.52"	"24162871.0"	"0.0"	"1.0"	"68.03250462790784"	"68.25993887303021"	"66.54923781189241"	"66.76678361157467"	"24162871.0"	"-"	"-1.86046511628"
"2016-10-17"	"2016-10-15"	"67.42"	"67.79"	"66.735"	"67.17"	"14963411.0"	"0.0"	"1.0"	"66.66789915717365"	"67.03377163845745"	"65.9905406445266"	"66.42068802117107"	"14963411.0"	"-"	"-0.37080984871"
"2016-10-18"	"2016-10-16"	"67.85"	"68.21"	"67.54"	"67.7"	"11870286.0"	"0.0"	"1.0"	"67.09310231109806"	"67.44908634694177"	"66.78656050245489"	"66.94477562949653"	"11870286.0"	"-"	"-0.221075902727"
"2016-10-19"	"2016-10-17"	"67.81"	"68.5"	"67.81"	"68.35"	"12705774.0"	"0.0"	"1.0"	"67.05354852933766"	"67.73585126470476"	"67.05354852933766"	"67.5875245831032"	"12705774.0"	"+"	"0.796342722312"
"2016-10-20"	"2016-10-18"	"68.08"	"68.68"	"67.94"	"68.26"	"14122005.0"	"0.0"	"1.0"	"67.32053655622043"	"67.91384328262662"	"67.182098320059"	"67.4985285741423"	"14122005.0"	"+"	"0.264394829612"
"2016-10-21"	"2016-10-19"	"67.81"	"68.53"	"67.7"	"68.49"	"12172607.0"	"0.0"	"1.0"	"67.05354852933766"	"67.76551660102507"	"66.94477562949653"	"67.72596281926465"	"12172607.0"	"+"	"1.00280194662"
"2016-10-24"	"2016-10-22"	"68.97"	"69.05"	"68.495"	"68.87"	"10197123.0"	"0.0"	"1.0"	"68.2006082003896"	"68.27971576391042"	"67.73090704198471"	"68.10172374598856"	"10197123.0"	"-"	"-0.144990575613"
"2016-10-25"	"2016-10-23"	"68.88"	"68.93"	"68.38"	"68.8"	"9945050.0"	"0.0"	"1.0"	"68.11161219142866"	"68.16105441862919"	"67.61718991942352"	"68.03250462790784"	"9945050.0"	"-"	"-0.116144018583"
"2016-10-26"	"2016-10-24"	"68.37"	"69.25"	"68.37"	"69.13"	"9792422.0"	"0.0"	"1.0"	"67.60730147398343"	"68.47748467271248"	"67.60730147398343"	"68.35882332743124"	"9792422.0"	"+"	"1.11159865438"
"2016-10-27"	"2016-10-25"	"69.49"	"69.77"	"69.1"	"69.23"	"14210699.0"	"0.0"	"1.0"	"68.71480736327494"	"68.99168383559783"	"68.32915799111092"	"68.45770778183227"	"14210699.0"	"-"	"-0.374154554612"
"2016-10-28"	"2016-10-26"	"69.53"	"69.55"	"68.465"	"69.11"	"12766498.0"	"0.0"	"1.0"	"68.75436114503536"	"68.77413803591556"	"67.7012417056644"	"68.33904643655103"	"12766498.0"	"-"	"-0.60405580325"
"2016-10-31"	"2016-10-29"	"69.43"	"69.58"	"69.23"	"69.26"	"14336194.0"	"0.0"	"1.0"	"68.65547669063433"	"68.80380337223586"	"68.45770778183227"	"68.48737311815258"	"14336194.0"	"-"	"-0.244850928993"
"2016-11-01"	"2016-10-30"	"69.48"	"69.78"	"68.33"	"68.97"	"15564491.0"	"0.0"	"1.0"	"68.70491891783485"	"69.00157228103792"	"67.56774769222301"	"68.2006082003896"	"15564491.0"	"-"	"-0.73402417962"
"2016-11-02"	"2016-10-31"	"68.65"	"68.85"	"68.01"	"68.68"	"12449748.0"	"0.0"	"1.0"	"67.88417794630631"	"68.08194685510836"	"67.25131743813972"	"67.91384328262662"	"12449748.0"	"+"	"0.0436999271668"
"2016-11-03"	"2016-11-01"	"68.86"	"69.19"	"68.22"	"68.38"	"10369521.0"	"0.0"	"1.0"	"68.09183530054847"	"68.41815400007185"	"67.45897479238188"	"67.61718991942352"	"10369521.0"	"-"	"-0.697066511763"
"2016-11-04"	"2016-11-02"	"68.49"	"68.56"	"67.64"	"67.76"	"13571306.0"	"0.0"	"1.0"	"67.72596281926465"	"67.79518193734538"	"66.8854449568559"	"67.00410630213715"	"13571306.0"	"-"	"-1.06584902906"
"2016-11-07"	"2016-11-05"	"69.08"	"69.97"	"69.0"	"69.88"	"16515137.0"	"0.0"	"1.0"	"68.30938110023072"	"69.18945274439989"	"68.2302735367099"	"69.10045673543895"	"16515137.0"	"+"	"1.1580775912"
"2016-11-08"	"2016-11-06"	"69.7"	"70.545"	"69.24"	"70.03"	"17529098.0"	"0.0"	"1.0"	"68.9224647175171"	"69.7580383572058"	"68.46759622727237"	"69.2487834170405"	"17529098.0"	"+"	"0.473457675753"
"2016-11-09"	"2016-11-07"	"71.46"	"74.15"	"71.32"	"73.25"	"50948378.0"	"0.0"	"1.0"	"70.6628311149752"	"73.32282293836289"	"70.52439287881377"	"72.43286284875363"	"50948378.0"	"+"	"2.50489784495"
"2016-11-10"	"2016-11-08"	"74.22"	"77.25"	"74.22"	"76.65"	"56189465.0"	"0.0"	"1.0"	"73.3920420564436"	"76.38824102479478"	"73.3920420564436"	"75.79493429838861"	"56189465.0"	"+"	"3.27405012126"
"2016-11-11"	"2016-11-09"	"76.3"	"76.725"	"75.77"	"76.69"	"27574323.0"	"0.0"	"1.0"	"75.448838707985"	"75.86909763918938"	"74.92475109965955"	"75.83448808014901"	"27574323.0"	"+"	"0.511140235911"
"2016-11-14"	"2016-11-12"	"77.25"	"80.44"	"77.25"	"79.51"	"46130653.0"	"0.0"	"1.0"	"76.38824102479478"	"79.5426551201876"	"76.38824102479478"	"78.62302969425804"	"46130653.0"	"+"	"2.92556634304"
"2016-11-15"	"2016-11-13"	"78.37"	"79.41"	"77.78"	"79.36"	"28126307.0"	"0.0"	"1.0"	"77.49574691408631"	"78.524145239857"	"76.91232863312024"	"78.47470301265649"	"28126307.0"	"+"	"1.26323848411"
"2016-11-16"	"2016-11-14"	"78.22"	"78.35"	"76.88"	"77.4"	"26037707.0"	"0.0"	"1.0"	"77.34742023248477"	"77.47597002320609"	"76.02236854351096"	"76.53656770639633"	"26037707.0"	"-"	"-1.04832523651"
"2016-11-17"	"2016-11-15"	"78.13"	"78.455"	"77.6"	"78.02"	"19305607.0"	"0.0"	"1.0"	"77.25842422352383"	"77.57979870032717"	"76.73433661519837"	"77.1496513236827"	"19305607.0"	"-"	"-0.140790989377"
"2016-11-18"	"2016-11-16"	"77.96"	"78.42"	"77.55"	"77.71"	"19769965.0"	"0.0"	"1.0"	"77.09032065104208"	"77.54518914128683"	"76.68489438799786"	"76.8431095150395"	"19769965.0"	"-"	"-0.320677270395"
"2016-11-21"	"2016-11-19"	"78.0"	"78.17"	"77.29"	"78.05"	"11983529.0"	"0.0"	"1.0"	"77.1298744328025"	"77.29797800528425"	"76.4277948065552"	"77.17931666000301"	"11983529.0"	"+"	"0.0641025641026"
"2016-11-22"	"2016-11-20"	"78.34"	"78.555"	"77.76"	"78.53"	"14409108.0"	"0.0"	"1.0"	"77.466081577766"	"77.67868315472822"	"76.89255174224003"	"77.65396204112795"	"14409108.0"	"+"	"0.242532550421"
"2016-11-23"	"2016-11-21"	"78.87"	"79.24"	"77.89"	"78.86"	"13401187.0"	"0.0"	"1.0"	"77.99016918609145"	"78.35604166737525"	"77.02110153296137"	"77.98028074065134"	"13401187.0"	"-"	"-0.012679092177"
"2016-11-25"	"2016-11-23"	"79.1"	"79.45"	"78.47"	"78.83"	"6185719.0"	"0.0"	"1.0"	"78.2176034312138"	"78.56369902161742"	"77.59463136848733"	"77.95061540433103"	"6185719.0"	"-"	"-0.341340075853"
"2016-11-28"	"2016-11-26"	"78.18"	"78.87"	"78.02"	"78.32"	"13007242.0"	"0.0"	"1.0"	"77.30786645072436"	"77.99016918609145"	"77.1496513236827"	"77.44630468688578"	"13007242.0"	"+"	"0.179073931952"
"2016-11-29"	"2016-11-27"	"78.39"	"79.16"	"78.39"	"78.92"	"14143902.0"	"0.0"	"1.0"	"77.5155238049665"	"78.27693410385443"	"77.5155238049665"	"78.03961141329196"	"14143902.0"	"+"	"0.676106646256"
"2016-11-30"	"2016-11-28"	"79.92"	"80.53"	"79.7"	"80.17"	"25351594.0"	"0.0"	"1.0"	"79.02845595730226"	"79.63165112914852"	"78.81091015761999"	"79.27566709330482"	"25351594.0"	"+"	"0.312812812813"
"2016-12-01"	"2016-11-29"	"80.65"	"82.279"	"80.65"	"81.79"	"23820802.0"	"0.0"	"1.0"	"79.75031247442976"	"81.36114023662252"	"79.75031247442976"	"80.8775952546015"	"23820802.0"	"+"	"1.41351518909"
"2016-12-02"	"2016-11-30"	"81.8"	"81.83"	"80.9"	"81.6"	"16931484.0"	"0.0"	"1.0"	"80.88748370004159"	"80.9171490363619"	"79.99752361043234"	"80.68971479123952"	"16931484.0"	"-"	"-0.244498777506"
"2016-12-05"	"2016-12-03"	"82.3"	"83.29"	"82.29"	"83.26"	"18529840.0"	"0.0"	"1.0"	"81.38190597204674"	"82.36086207061693"	"81.37201752660664"	"82.33119673429663"	"18529840.0"	"+"	"1.16646415553"
"2016-12-06"	"2016-12-04"	"83.6"	"83.81"	"82.43"	"83.69"	"16130043.0"	"0.0"	"1.0"	"82.6674038792601"	"82.87506123350228"	"81.51045576276809"	"82.75639988822104"	"16130043.0"	"+"	"0.107655502392"
"2016-12-07"	"2016-12-05"	"83.55"	"84.09"	"82.85"	"84.07"	"18996905.0"	"0.0"	"1.0"	"82.61796165205959"	"83.15193770582516"	"81.92577047125239"	"83.13216081494494"	"18996905.0"	"+"	"0.622381807301"
