Date,Open,High,Low,Close,Volume,Adj Close
2016-08-26,71.410004,71.690002,70.889999,71.139999,10038500,70.634457
2016-08-25,72.370003,72.580002,71.050003,71.220001,10514200,70.71389
2016-08-24,71.970001,72.75,71.760002,72.230003,10050700,71.716715
2016-08-23,72.889999,73.07,71.959999,71.970001,9391400,71.458561
2016-08-22,73.059998,73.139999,72.449997,72.699997,10312100,72.183369
2016-08-19,74.099998,74.290001,72.669998,72.809998,15346400,72.292588
2016-08-18,72.93,75.190002,72.93,74.300003,26858300,73.772005
2016-08-17,71.989998,72.949997,71.989998,72.93,14343300,72.411738
2016-08-16,72.589996,73.309998,72.209999,72.889999,9763300,72.372021
2016-08-15,73.809998,74.010002,73.110001,73.32,9636100,72.798965
2016-08-12,73.800003,74.120003,73.559998,73.889999,9994200,73.364915
2016-08-11,74.50,74.800003,73.529999,73.800003,6290300,73.275558
2016-08-10,73.57,74.510002,73.389999,73.949997,8052300,73.424486
2016-08-09,73.360001,73.879997,73.080002,73.540001,6427900,72.520957
2016-08-08,74.00,74.07,73.040001,73.339996,6577200,72.323723
2016-08-05,73.459999,73.949997,73.459999,73.760002,5415400,72.737909
