DATE	COMPANY	uplifting	effective	fatal	avalanche	spiritual	reclaim	bloody	unforgettable	slime	dark	gorgeous	blunder	sweetheart	emergency	suppression	dislike	illegal	scenic	jam	mercy	quieter	invaluable	honoring	appeal	blind	heaven	dire	famous	taboo	shine	nightmare	thank	immense	compatible	annoyed	surrender	favour	suspect	promising	comfort	engaging	condemnation	complement	strongest	loved	loves	lover	horrendous	traitor	glorious	regrets	phony	excellent	blasted	ruined	backward	unfortunately	prosperity	reward	ranting	slower	confront	superior	promise	dope	intimidating	PRICE DIRECTION
2016-10-04	Google	0.0	0.0	0.000140548137737	0.0	0.00309205903022	0.000140548137737	0.0	0.0	0.000140548137737	0.000140548137737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000702740688686	0.0	0.000140548137737	0.0	0.0	0.0	0.00267041461701	0.000140548137737	0.000562192550949	0.0	0.0	0.000140548137737	0.00404075895995	0.0	0.00196767392832	0.0	0.0	0.0	0.0	0.00187397516983	0.0	0.0	0.0	0.000281096275474	0.0	0.000140548137737	0.000140548137737	0.0	0.000421644413212	0.000175685172172	0.0	0.000281096275474	0.0	0.0	0.0	0.000281096275474	0.0	0.0	0.000140548137737	0.000843288826422	0.00281096275474	0.00969782150385	0.000140548137737	0.0	0.00126493323963	0.000140548137737	0.00787069571328	0.000351370344342	0.000702740688686	-
2016-10-07	Google	0.0	0.000152905198777	0.0	0.0	0.00382262996942	0.00045871559633	0.0	0.0	0.000152905198777	0.0	0.0	0.000152905198777	0.0	0.000152905198777	0.0	0.0	0.0	0.00229357798165	0.000152905198777	0.000611620795108	0.0	0.0	0.0	0.00107033639144	0.000305810397554	0.000611620795108	0.0	0.0	0.0	0.000382262996942	0.000611620795107	0.00168195718654	0.000611620795107	0.0	0.0	0.0	0.00101936799185	0.0	0.000152905198777	0.0	0.000458715596331	0.0	0.000305810397554	0.00091743119266	0.000458715596331	0.0	0.0	0.0	0.0	0.0	0.0	0.000152905198777	0.00045871559633	0.0	0.0	0.000152905198777	0.00107033639144	0.00401376146789	0.0108562691132	0.000152905198777	0.00045871559633	0.000611620795107	0.000152905198777	0.00642201834863	0.000191131498471	0.000305810397554	+
2016-10-08	Google	0.0	0.000541027953111	0.00108205590622	0.0	0.00631199278629	0.000180342651037	0.0	0.0	0.0	0.0	0.0	0.000360685302074	0.0	0.00144274120829	0.0	0.0	0.0	0.000721370604147	0.00054102795311	0.0	0.0	0.0	0.0	0.00234445446348	0.0	0.000180342651037	0.0	0.0	0.0	0.000450856627593	0.000541027953111	0.00270513976555	0.0	0.0	0.0	0.000180342651037	0.00120228434025	0.0	0.0	0.0	0.000901713255184	0.0	0.000360685302074	0.00108205590622	0.000180342651037	0.0	0.0	0.0	0.000180342651037	0.0	0.0	0.0	0.000180342651037	0.0	0.0	0.000180342651037	0.000541027953111	0.00473399458971	0.00847610459873	0.0	0.000360685302074	0.00054102795311	0.000901713255184	0.00577096483318	0.0	0.000360685302074	-
2016-10-09	Google	0.0	0.000583090379008	0.000388726919339	0.000388726919339	0.0044703595724	0.00058309037901	0.0	0.0	0.000583090379008	0.0	0.0	0.000583090379008	0.0	0.000971817298348	0.0	0.0	0.0	0.00116618075802	0.000388726919339	0.0	0.0	0.0	0.0	0.00272108843538	0.0	0.00019436345967	0.0	0.0	0.00019436345967	0.0	0.0	0.00174927113703	0.00038872691934	0.00038872691934	0.0	0.0	0.0006478781989	0.0	0.0	0.0	0.000971817298348	0.0	0.00038872691934	0.00019436345967	0.0	0.0	0.0	0.0	0.00038872691934	0.0	0.0	0.0	0.000388726919339	0.0	0.0	0.0	0.00155490767736	0.00583090379009	0.0069970845481	0.00019436345967	0.000971817298348	0.00019436345967	0.00058309037901	0.00408163265306	0.000242954324587	0.000388726919339	-
2016-10-10	Google	0.0	0.000549073438572	0.0	0.0	0.00370624571036	0.00041180507893	0.0	0.0	0.00041180507893	0.0	0.0	0.0	0.0	0.000274536719286	0.0	0.0	0.000228780599405	0.00123541523679	0.000274536719286	0.000686341798216	0.00045756119881	0.0	0.0	0.00411805078929	0.0	0.000411805078929	0.0	0.0	0.000686341798215	0.000343170899107	0.000274536719286	0.000960878517502	0.000274536719286	0.0	0.0	0.0	0.00343170899107	0.0	0.0	0.0	0.000411805078929	0.000137268359643	0.000274536719286	0.000686341798216	0.00041180507893	0.0	0.0	0.0	0.000137268359643	0.000137268359643	0.0	0.0	0.000960878517501	0.0	0.0	0.000137268359643	0.00219629375429	0.00394646533974	0.00919698009609	0.0	0.000549073438572	0.000411805078929	0.000274536719286	0.00549073438573	0.000343170899107	0.000549073438572	-
2016-10-11	Google	0.000156862745098	0.000313725490196	0.000156862745098	0.000313725490196	0.00250980392157	0.000627450980392	0.0	0.0	0.0	0.0	0.0	0.000156862745098	0.0	0.000156862745098	0.000470588235294	0.0	0.000522875816993	0.00172549019608	0.000156862745098	0.000627450980392	0.0	0.0	0.0	0.00329411764706	0.0	0.0	0.0	0.0	0.000156862745098	0.000588235294117	0.000156862745098	0.00298039215687	0.0	0.0	0.0	0.000470588235294	0.00209150326797	0.000470588235294	0.0	0.0	0.000627450980392	0.0	0.000627450980392	0.000470588235294	0.000627450980392	0.000156862745098	0.000196078431373	0.000156862745098	0.000156862745098	0.0	0.0	0.0	0.000156862745098	0.0	0.0	0.00345098039216	0.00078431372549	0.00470588235295	0.00941176470586	0.000313725490196	0.00078431372549	0.000470588235294	0.000627450980392	0.00517647058823	0.000588235294117	0.000470588235294	-
2016-10-14	Google	0.0	0.000175284837862	0.000525854513586	0.0	0.00438212094654	0.000350569675723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000350569675724	0.000175284837862	0.0	0.0	0.00210341805434	0.000175284837862	0.0	0.0	0.0	0.0	0.00245398773006	0.000175284837862	0.000350569675724	0.0	0.0	0.000175284837862	0.000219106047327	0.0	0.00280455740578	0.000701139351446	0.0	0.0	0.000175284837862	0.00204498977505	0.000175284837862	0.0	0.000175284837862	0.000701139351447	0.0	0.000701139351446	0.00122699386503	0.000350569675724	0.0	0.000219106047327	0.0	0.000350569675724	0.0	0.0	0.000175284837862	0.000350569675723	0.0	0.0	0.000525854513584	0.00192813321648	0.00679228746714	0.00946538124453	0.0	0.000350569675724	0.000175284837862	0.000175284837862	0.00631025416302	0.000219106047327	0.000350569675724	+
2016-10-15	Google	0.0	0.00016501650165	0.00016501650165	0.00016501650165	0.0042904290429	0.00016501650165	0.0	0.0	0.00016501650165	0.00016501650165	0.0	0.0	0.0003300330033	0.00115511551155	0.00049504950495	0.0	0.0	0.00148514851485	0.0	0.0006600660066	0.0	0.0	0.0	0.00313531353135	0.00016501650165	0.00049504950495	0.0	0.0	0.00016501650165	0.0	0.0	0.00247524752475	0.000495049504951	0.0003300330033	0.0	0.00049504950495	0.00082508250825	0.00049504950495	0.0	0.0003300330033	0.0003300330033	0.0	0.00115511551155	0.0003300330033	0.0	0.0	0.000206270627063	0.0	0.00049504950495	0.0	0.0	0.00016501650165	0.0006600660066	0.0	0.0	0.00049504950495	0.00115511551155	0.00721947194719	0.00726072607261	0.0	0.0013201320132	0.00049504950495	0.00016501650165	0.0056105610561	0.0	0.0006600660066	+
2016-10-16	Google	0.000188501413761	0.000188501413761	0.000754005655043	0.000188501413761	0.0062205466541	0.000188501413761	0.0	0.0	0.0	0.0	0.0	0.000188501413761	0.0	0.000565504241283	0.000565504241283	0.0	0.0	0.00226201696513	0.000188501413761	0.000188501413761	0.00062833804587	0.0	0.0	0.00226201696513	0.000188501413761	0.000377002827522	0.0	0.0	0.000754005655043	0.000471253534402	0.0	0.00245051837888	0.000377002827522	0.0	0.0	0.000565504241283	0.00157084511467	0.000565504241283	0.0	0.0	0.000754005655042	0.0	0.000565504241282	0.000188501413761	0.000565504241282	0.0	0.000706880301603	0.000188501413761	0.000377002827521	0.0	0.0	0.000377002827521	0.000377002827522	0.0	0.0	0.000377002827522	0.000942507068803	0.0040056550424	0.0109330819981	0.0	0.000942507068804	0.000565504241282	0.000377002827522	0.00735155513666	0.000235626767201	0.000754005655042	+
2016-10-17	Google	0.0	0.000322580645162	0.000161290322581	0.0	0.00451612903224	0.000322580645161	0.0	0.0	0.000161290322581	0.000161290322581	0.0	0.0	0.000161290322581	0.0	0.000322580645162	0.0	0.0	0.000483870967742	0.0	0.0	0.0	0.0	0.0	0.00241935483871	0.000645161290322	0.000161290322581	0.0	0.0	0.000483870967742	0.000604838709678	0.0	0.00225806451613	0.0	0.0	0.0	0.000322580645162	0.00161290322581	0.000322580645162	0.000161290322581	0.000322580645161	0.00129032258064	0.0	0.000322580645162	0.000806451612903	0.000483870967742	0.0	0.0	0.000161290322581	0.000322580645162	0.0	0.0	0.0	0.0	0.0	0.0	0.000483870967742	0.000483870967743	0.00443548387098	0.00983870967742	0.000161290322581	0.000806451612904	0.000483870967743	0.000483870967742	0.00548387096774	0.000201612903226	0.000161290322581	-
2016-10-18	Google	0.0	0.000397614314116	0.000132538104705	0.0	0.00225314777999	0.00026507620941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132538104705	0.0	0.0	0.000220896841175	0.000662690523525	0.0	0.000397614314116	0.00044179368235	0.0	0.0	0.00477137176939	0.0	0.000530152418821	0.0	0.0	0.0	0.0	0.0	0.00212060967528	0.0	0.000397614314115	0.0	0.0	0.00044179368235	0.0	0.0	0.000132538104705	0.00053015241882	0.000132538104705	0.00053015241882	0.0	0.000397614314115	0.0	0.000165672630881	0.0	0.00026507620941	0.0	0.0	0.000132538104705	0.000662690523525	0.0	0.000132538104705	0.0	0.000927766732935	0.0044731610338	0.0115308151093	0.000397614314115	0.00106030483764	0.000662690523526	0.000397614314115	0.00728959575878	0.0	0.00053015241882	+
2016-10-21	Google	0.0	0.000156617071261	0.0	0.000156617071261	0.00626468285043	0.000156617071261	0.000156617071261	0.0	0.0	0.0	0.0	0.0	0.0	0.000469851213782	0.0	0.0	0.000261028452101	0.00109631949883	0.000469851213783	0.000313234142522	0.0	0.000313234142522	0.0	0.00172278778387	0.0	0.000313234142522	0.0	0.0	0.000156617071261	0.000195771339076	0.000469851213782	0.00219263899765	0.000313234142522	0.000156617071261	0.0	0.0	0.00208822761681	0.0	0.0	0.000156617071261	0.00109631949883	0.0	0.000469851213782	0.00172278778387	0.000626468285044	0.0	0.0	0.0	0.000469851213783	0.0	0.0	0.000156617071261	0.000313234142522	0.0	0.000156617071261	0.000156617071261	0.000469851213783	0.00509005481599	0.00798747063431	0.000313234142522	0.000313234142522	0.0	0.000469851213783	0.00501174628034	0.00117462803446	0.000469851213782	+
2016-10-22	Google	0.0	0.000347222222222	0.000520833333333	0.0	0.00347222222223	0.000347222222222	0.0	0.0	0.0	0.0	0.0	0.000347222222222	0.000173611111111	0.000694444444444	0.0	0.0	0.0	0.00138888888889	0.000173611111111	0.0	0.0	0.0	0.0	0.00104166666667	0.0	0.000868055555556	0.0	0.0	0.000173611111111	0.0	0.0	0.00208333333333	0.000173611111111	0.000173611111111	0.0	0.0	0.00173611111111	0.0	0.00104166666667	0.000347222222222	0.000173611111111	0.0	0.000173611111111	0.000694444444444	0.0	0.0	0.000434027777778	0.000173611111111	0.000347222222222	0.0	0.0	0.0	0.000520833333334	0.0	0.0	0.000868055555556	0.00173611111111	0.00499131944443	0.00642361111111	0.0	0.000694444444444	0.00104166666667	0.000173611111111	0.00503472222222	0.000217013888889	0.000520833333334	-
2016-10-23	Google	0.0	0.000195694716243	0.000195694716243	0.0	0.00293542074363	0.000195694716243	0.0	0.0	0.00078277886497	0.0	0.0	0.000195694716243	0.0	0.000195694716243	0.0	0.0	0.0	0.00254403131115	0.000195694716243	0.000195694716243	0.0	0.0	0.0	0.00391389432485	0.000391389432486	0.000195694716243	0.000195694716243	0.0	0.000195694716243	0.000244618395303	0.0	0.00234833659491	0.0	0.0	0.0	0.0	0.000978473581213	0.0	0.000391389432485	0.0	0.0013698630137	0.000391389432486	0.000978473581213	0.0013698630137	0.000587084148729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000391389432485	0.0	0.0	0.00078277886497	0.00215264187867	0.00587084148728	0.00880626223092	0.0	0.00156555772994	0.00117416829746	0.000391389432486	0.00547945205479	0.00171232876712	0.000587084148728	-
2016-10-24	Google	0.0	0.000440205429201	0.000146735143067	0.000146735143067	0.004402054292	0.000293470286134	0.0	0.0	0.000733675715334	0.0	0.0	0.0	0.0	0.0	0.000586940572268	0.0	0.0	0.0013206162876	0.0004402054292	0.000293470286134	0.000244558571778	0.0	0.0	0.00234776228907	0.000146735143067	0.0	0.0	0.0	0.0	0.0005502567865	0.000146735143067	0.0017608217168	0.000146735143067	0.000293470286134	0.0	0.000586940572268	0.00195646857422	0.000586940572268	0.0	0.0	0.000733675715335	0.0	0.000146735143067	0.00117388114453	0.000440205429201	0.0	0.000366837857667	0.0	0.000146735143067	0.0	0.0	0.0	0.000293470286134	0.0	0.0	0.000293470286134	0.00146735143067	0.004402054292	0.0101247248716	0.000146735143067	0.0004402054292	0.000146735143067	0.000733675715334	0.00601614086573	0.000183418928833	0.000733675715335	-
2016-10-25	Google	0.0	0.000147819660015	0.0	0.0	0.00443458980044	0.000591278640059	0.0	0.0	0.0	0.000147819660015	0.0	0.000147819660015	0.0	0.000443458980044	0.0	0.0	0.0	0.00177383592018	0.000147819660015	0.00029563932003	0.00049273220005	0.0	0.0	0.00162601626016	0.0	0.00059127864006	0.0	0.0	0.000147819660015	0.000369549150037	0.0	0.00236511456024	0.000739098300074	0.000147819660015	0.0	0.0	0.00344912540033	0.0	0.0	0.0	0.0010347376201	0.0	0.000443458980044	0.000591278640059	0.000443458980044	0.0	0.0	0.000443458980044	0.000147819660015	0.0	0.0	0.0	0.000591278640059	0.0	0.0	0.00059127864006	0.0010347376201	0.00314116777532	0.00827790096084	0.00029563932003	0.000443458980044	0.00059127864006	0.00029563932003	0.00384331116039	0.00110864745011	0.000739098300074	-
2016-10-28	Google	0.0	0.00043227665706	0.00028818443804	0.0	0.0064841498559	0.00014409221902	0.0	0.0	0.00028818443804	0.0	0.0	0.0	0.0	0.00028818443804	0.00014409221902	0.0	0.0	0.00115273775216	0.0	0.00014409221902	0.0	0.0	0.0	0.00259365994236	0.0	0.00028818443804	0.0	0.0	0.0	0.0	0.00014409221902	0.0028818443804	0.0	0.0	0.0	0.00014409221902	0.0014409221902	0.00014409221902	0.0	0.00014409221902	0.0007204610951	0.0	0.0007204610951	0.00043227665706	0.0	0.0	0.000180115273775	0.0	0.00057636887608	0.0	0.0	0.0	0.00028818443804	0.0	0.00028818443804	0.00057636887608	0.00028818443804	0.00378242074928	0.0112391930836	0.00014409221902	0.00014409221902	0.00057636887608	0.00043227665706	0.00561959654178	0.000540345821325	0.00100864553314	-
2016-10-29	Google	0.0	0.000382775119618	0.000191387559809	0.0	0.00555023923445	0.000382775119617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000956937799043	0.000382775119617	0.0	0.0	0.00191387559809	0.000382775119618	0.000574162679426	0.0	0.0	0.0	0.00248803827751	0.0	0.00344497607655	0.0	0.0	0.000191387559809	0.000478468899523	0.0	0.00306220095694	0.000382775119617	0.000574162679426	0.0	0.000191387559809	0.00159489633174	0.000191387559809	0.0	0.000191387559809	0.000956937799044	0.0	0.000382775119618	0.000574162679426	0.000574162679427	0.0	0.0	0.000191387559809	0.0	0.0	0.0	0.0	0.000956937799045	0.0	0.0	0.000191387559809	0.00172248803828	0.00454545454545	0.00746411483255	0.0	0.000574162679426	0.000382775119617	0.000191387559809	0.0042105263158	0.0	0.000956937799044	-
2016-10-30	Google	0.0	0.00030792917629	0.00030792917629	0.0	0.00307929176289	0.000153964588145	0.0	0.0	0.000153964588145	0.000153964588145	0.000153964588145	0.00030792917629	0.0	0.000461893764435	0.000461893764435	0.0	0.000256607646908	0.000461893764434	0.000153964588145	0.000153964588145	0.0	0.000153964588145	0.0	0.000923787528868	0.0	0.000153964588145	0.0	0.0	0.0	0.000192455735181	0.000153964588145	0.00369515011548	0.0	0.0	0.0	0.000461893764435	0.00205286117526	0.000461893764435	0.000153964588145	0.00030792917629	0.00030792917629	0.0	0.00030792917629	0.000153964588145	0.00061585835258	0.0	0.000192455735181	0.0	0.000153964588145	0.0	0.0	0.0	0.00030792917629	0.0	0.0	0.000769822940723	0.000769822940725	0.00346420323326	0.00723633564279	0.0	0.00030792917629	0.000153964588145	0.00107775211701	0.00477290223249	0.000192455735181	0.00030792917629	-
2016-10-31	Google	0.0	0.00016694490818	0.0	0.0	0.00567612687812	0.00050083472454	0.0	0.0	0.000834724540902	0.0	0.0	0.0	0.0	0.00016694490818	0.00033388981636	0.0	0.0	0.0016694490818	0.0	0.00033388981636	0.000556483027267	0.0	0.0	0.00133555926544	0.0	0.00016694490818	0.0	0.0	0.0	0.0	0.00016694490818	0.00400667779632	0.0	0.0	0.0	0.00033388981636	0.0008347245409	0.00033388981636	0.0	0.0	0.00016694490818	0.0	0.00050083472454	0.00033388981636	0.00016694490818	0.0	0.0	0.000333889816361	0.0	0.0	0.0	0.0	0.000500834724541	0.0	0.0	0.00016694490818	0.00066777963272	0.0016694490818	0.00784641068446	0.00050083472454	0.00050083472454	0.00033388981636	0.000333889816361	0.00467445742904	0.0008347245409	0.00066777963272	-
2016-11-01	Google	0.0	0.0	0.00016694490818	0.0	0.0058430717863	0.000333889816361	0.0	0.0	0.000667779632722	0.0	0.0	0.0	0.0	0.00116861435726	0.0	0.0	0.0	0.00100166944908	0.0	0.0	0.000556483027267	0.0	0.0	0.00116861435726	0.0	0.00016694490818	0.0	0.0	0.0	0.000208681135225	0.00050083472454	0.0016694490818	0.0	0.00033388981636	0.0	0.0	0.0025041736227	0.0	0.0	0.00016694490818	0.000667779632722	0.0	0.00033388981636	0.00016694490818	0.00050083472454	0.0	0.00041736227045	0.00016694490818	0.00016694490818	0.0	0.0	0.00016694490818	0.000500834724541	0.0	0.0	0.0	0.00100166944908	0.00313021702838	0.00767946577628	0.0	0.00033388981636	0.00133555926544	0.000333889816361	0.0033388981636	0.0	0.00033388981636	+
2016-11-04	Google	0.0	0.000461183704842	0.000307455803228	0.0	0.00461183704842	0.0	0.0	0.0	0.0	0.000153727901614	0.0	0.0	0.0	0.000153727901614	0.000307455803228	0.0	0.0	0.000153727901614	0.000307455803228	0.000307455803228	0.0	0.0	0.0	0.0010760953113	0.0	0.000307455803228	0.0	0.0	0.000153727901614	0.0	0.000153727901614	0.00138355111453	0.000307455803228	0.0	0.0	0.000307455803228	0.00153727901614	0.000307455803228	0.000153727901614	0.0	0.00138355111453	0.0	0.000614911606456	0.000307455803228	0.000307455803228	0.0	0.0	0.000153727901614	0.000153727901614	0.0	0.0	0.000153727901614	0.0	0.0	0.0	0.0	0.00076863950807	0.00499615680247	0.00661029976942	0.0	0.000461183704842	0.00076863950807	0.000614911606456	0.00353574173713	0.000384319754035	0.000614911606456	+
