DATE	COMPANY	worked	led	kudos	recovery	fastest	amazing	fascinating	lover	generously	errors	disaster	gritty	foe	agony	scare	tragic	cloud	cripple	tank	shocked	hostage	shark	hater	uncomfortably	puppet	vent	delays	refutes	scam	steals	scarcity	penalty	STOCK VALUE	
2016-09-30	INTC	0.00177374852188	0.00256208119827	0.0	0.000985415845487	0.00118249901458	0.00137958218368	0.000985415845487	0.000788332676389	0.0	0.00137958218368	0.000788332676389	0.0	0.000197083169097	0.000197083169097	0.0	0.000197083169097	0.0151754040205	0.0	0.000591249507292	0.000197083169097	0.000197083169097	0.000197083169097	0.0	0.0	0.0	0.0	0.000985415845487	0.000197083169097	0.000394166338195	0.000197083169097	0.0	0.000394166338195	-	
2016-10-01	INTC	0.00127388535032	0.00339702760085	0.0	0.00127388535032	0.000424628450106	0.000424628450106	0.0	0.000424628450106	0.0	0.00169851380042	0.000424628450106	0.0	0.000424628450106	0.000424628450106	0.0	0.000424628450106	0.019957537155	0.0	0.000849256900212	0.0	0.0	0.000424628450106	0.0	0.0	0.0	0.0	0.00169851380042	0.000424628450106	0.0	0.0	0.0	0.000424628450106	-	
2016-10-02	INTC	0.00447350309704	0.00636613902271	0.0	0.000860289057123	0.00223675154852	0.00240880935994	0.000172057811425	0.000172057811425	0.0	0.000172057811425	0.00154852030282	0.0	0.0	0.0	0.0	0.0	0.0218513420509	0.000172057811425	0.00103234686855	0.000344115622849	0.0	0.000344115622849	0.0	0.0	0.0	0.0	0.000344115622849	0.0	0.0	0.000516173434274	0.0	0.0	+	
2016-10-03	INTC	0.00366099212887	0.00585758740619	0.0	0.00256269449021	0.00201354567088	0.00219659527732	0.000183049606443	0.0	0.0	0.000366099212887	0.00219659527732	0.0	0.0	0.0	0.000366099212887	0.0	0.0252608456892	0.000183049606443	0.0012813472451	0.000366099212887	0.000183049606443	0.00109829763866	0.0	0.000183049606443	0.0	0.0	0.0	0.0	0.0	0.000366099212887	0.0	0.0	+	
2016-10-04	INTC	0.00273597811218	0.00569995440036	0.0	0.00364797081623	0.00478796169631	0.000683994528044	0.0	0.000455996352029	0.000227998176015	0.00113999088007	0.00410396716826	0.0	0.0	0.0	0.000683994528044	0.0	0.0341997264022	0.0	0.00182398540812	0.0	0.0	0.00182398540812	0.0	0.000455996352029	0.0	0.0	0.0	0.0	0.0	0.000227998176015	0.0	0.0	+	
2016-10-07	INTC	0.0016859344894	0.00818882466281	0.0	0.0016859344894	0.0028901734104	0.0016859344894	0.0002408477842	0.000963391136802	0.0	0.0002408477842	0.000722543352601	0.0	0.0	0.0	0.0	0.000722543352601	0.0175818882466	0.0	0.000722543352601	0.000481695568401	0.0002408477842	0.0	0.0	0.0	0.0	0.0	0.000722543352601	0.0	0.0002408477842	0.0	0.000481695568401	0.0	-	
2016-10-08	INTC	0.00207792207792	0.00675324675325	0.0	0.00207792207792	0.000519480519481	0.0	0.000519480519481	0.0	0.0	0.000519480519481	0.00103896103896	0.0	0.0	0.0	0.0	0.000519480519481	0.0109090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000519480519481	0.0	0.0	0.0	0.000519480519481	0.0	-	
2016-10-09	INTC	0.00235109717868	0.00137147335423	0.00019592476489	0.0041144200627	0.00156739811912	0.0019592476489	0.0	0.0	0.0	0.000587774294671	0.00137147335423	0.0	0.00019592476489	0.0	0.0	0.00019592476489	0.0231191222571	0.0	0.000391849529781	0.0	0.00019592476489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019592476489	0.0	0.00019592476489	-	
2016-10-10	INTC	0.00253807106599	0.00423011844332	0.000169204737733	0.00473773265651	0.00236886632826	0.000846023688663	0.000338409475465	0.0	0.0	0.000338409475465	0.00236886632826	0.0	0.0	0.0	0.000169204737733	0.000169204737733	0.0204737732657	0.0	0.000507614213198	0.000676818950931	0.000338409475465	0.000338409475465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000169204737733	0.0	0.000169204737733	+	
2016-10-11	INTC	0.00190194420964	0.00676246830093	0.0	0.00211327134404	0.00295857988166	0.00211327134404	0.000633981403212	0.0	0.0	0.000633981403212	0.00190194420964	0.0	0.0	0.0	0.000633981403212	0.0	0.0268385460693	0.0	0.00147928994083	0.00169061707523	0.0	0.000845308537616	0.0	0.0	0.0	0.0	0.000633981403212	0.0	0.0	0.0	0.0	0.0	+	
2016-10-14	INTC	0.00180360721443	0.00380761523046	0.000400801603206	0.00180360721443	0.00100200400802	0.00220440881764	0.000801603206413	0.000400801603206	0.0	0.0	0.00120240480962	0.000400801603206	0.000400801603206	0.00060120240481	0.0	0.000200400801603	0.035871743487	0.0	0.00120240480962	0.000200400801603	0.0	0.000400801603206	0.0	0.0	0.0	0.0	0.00140280561122	0.000200400801603	0.0	0.0	0.000400801603206	0.0	-	
2016-10-15	INTC	0.000960614793468	0.00448286903618	0.000640409862312	0.00128081972462	0.00224143451809	0.00224143451809	0.000320204931156	0.00128081972462	0.0	0.0	0.000960614793468	0.000320204931156	0.000640409862312	0.000960614793468	0.0	0.000320204931156	0.0124879923151	0.0	0.000320204931156	0.0	0.0	0.000320204931156	0.0	0.0	0.000320204931156	0.0	0.00128081972462	0.000320204931156	0.0	0.0	0.000320204931156	0.0	-	
2016-10-16	INTC	0.00149221914304	0.0025580899595	0.0	0.000639522489874	0.00170539330633	0.00191856746962	0.000213174163291	0.000852696653166	0.0	0.00191856746962	0.00106587081646	0.000213174163291	0.0	0.0	0.0	0.000213174163291	0.0196120230228	0.0	0.0	0.0	0.0	0.000213174163291	0.0	0.0	0.000213174163291	0.0	0.000426348326583	0.0	0.0	0.0	0.000213174163291	0.0	-	
2016-10-17	INTC	0.00124249326983	0.00455580865604	0.0	0.00207082211638	0.00124249326983	0.00124249326983	0.000207082211638	0.000414164423276	0.0	0.000207082211638	0.000621246634914	0.000414164423276	0.0	0.0	0.0	0.0	0.0405881134811	0.000207082211638	0.000414164423276	0.000828328846552	0.0	0.0	0.0	0.0	0.000207082211638	0.0	0.00103541105819	0.0	0.0	0.000414164423276	0.0	0.0	+	
2016-10-18	INTC	0.000584909339052	0.00448430493274	0.0	0.00175472801716	0.00175472801716	0.00409436537337	0.0	0.00155975823747	0.0	0.000389939559368	0.000389939559368	0.00155975823747	0.0	0.0	0.0	0.0	0.0352895301228	0.000194969779684	0.000779879118737	0.000584909339052	0.0	0.000389939559368	0.0	0.0	0.0	0.0	0.000584909339052	0.0	0.0	0.0	0.0	0.000584909339052	-	
2016-10-21	INTC	0.00114453891432	0.00130804447351	0.000163505559189	0.00114453891432	0.0014715500327	0.00130804447351	0.000327011118378	0.000817527795945	0.0	0.000327011118378	0.000654022236756	0.000327011118378	0.000163505559189	0.000163505559189	0.0	0.000490516677567	0.0138979725311	0.0	0.000327011118378	0.000163505559189	0.0	0.000327011118378	0.0	0.0	0.0	0.0	0.000981033355134	0.0	0.000163505559189	0.000654022236756	0.000327011118378	0.0	-	
2016-10-22	INTC	0.00171952617501	0.00229270156668	0.0	0.00114635078334	0.00076423385556	0.00095529231945	0.00019105846389	0.00095529231945	0.0	0.00038211692778	0.00019105846389	0.00038211692778	0.0	0.0	0.0	0.00019105846389	0.00439434466947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019105846389	0.00057317539167	0.0	0.0	0.00019105846389	0.00019105846389	0.00038211692778	-	
2016-10-23	INTC	0.00349879728843	0.00699759457686	0.0	0.000656024491581	0.00109337415264	0.00131204898316	0.0	0.000218674830527	0.0	0.000656024491581	0.000437349661054	0.0	0.0	0.0	0.0	0.0	0.0129018150011	0.0	0.000218674830527	0.000437349661054	0.0	0.0	0.0	0.0	0.0	0.0	0.00153072381369	0.0	0.0	0.000218674830527	0.000437349661054	0.000656024491581	-	
2016-10-24	INTC	0.0021303792075	0.0055389859395	0.0004260758415	0.00106518960375	0.00149126544525	0.0029825308905	0.00021303792075	0.0004260758415	0.0	0.00021303792075	0.000852151683	0.00021303792075	0.0004260758415	0.00063911376225	0.00021303792075	0.0	0.046868342565	0.0	0.0004260758415	0.0004260758415	0.0	0.0004260758415	0.0	0.0	0.0	0.0	0.000852151683	0.00021303792075	0.0	0.0	0.0	0.00021303792075	-	
