"DATE","COMPANY","trusted","greatness","authentic","blockbuster","convenient","gaining","providence","thinner","benefits","improvements","perfection","helped","competitive","encourage","amusing","fair","right","interests","relaxed","clearly","luxury","enterprising","safe","loved","cheapest","humour","cleared","applaud","slick","uplifting","golden","reclaim","empower","benefit","scenic","serenity","excitement","work","invaluable","honoring","appeal","accomplish","instrumental","famous","keen","approval","favour","wonder","promising","comfort","benefits","upgraded","strongest","exceptional","unreal","loved","lover","helped","recommendation","quiet","cleaner","innovation","helping","superior","safely","thank","promise","favorite","generous","grateful","bullish","colorful","precise","afford","innovative","beloved","heaven","recommendations","honor","love","fresh","confidence","dynamic","significant","gains","foul","fail","virus","error","slump","volatility","dumping","anger","bugs","leaks","pan","broken","sucks","suffer","stuck","tumble","loser","disturb","bust","losing","neglect","scary","fever","scare","mistake","denied","vibrating","mysterious","conflict","hypocritical","bitch","sabotage","protest","deplorable","poorly","demonic","skinny","sharply","corrupt","gape","cheat","diss","slower","moan","dent","sued","hurt","tired","bust","bloody","illness","biases","abuses","slime","struck","emergency","illegal","damaging","blind","taboo","screwed","feint","regrets","anxiety","disprove","confront","blackmail","stupid","blunder","cruelty","delusional","overwhelmingly","phony","blasted","backward","crashes","drastically","ranting","crappy","intimidating","gossip","odd","insult","harms","absurd","invader","fails","vague","clash","scared","trick","dumb","+/-/="
"2016-09-19","Apple","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000322061191626","0.0","0.0","0.000644122383253","0.0219001610306","0.0","0.0","0.000322061191626","0.0","0.0","0.000322061191626","0.0","0.000322061191626","0.0","0.0","0.0","0.0","0.0","0.0","0.000322061191626","0.0","0.00128824476651","0.0","0.0","0.0","0.000966183574879","0.0","0.0","0.0","0.0","0.0","0.000322061191626","0.0","0.0","0.0","0.00128824476651","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000322061191626","0.000644122383253","0.000644122383253","0.000322061191626","0.0","0.00128824476651","0.0","0.00161030595813","0.0","0.0","0.00161030595813","0.0","0.0","0.000322061191626","0.0","0.0","0.0","0.000322061191626","0.000966183574879","0.00740740740741","0.000322061191626","0.000322061191626","0.0","0.0","0.000966183574879","0.0","0.000322061191626","0.0","0.0","0.0","0.0","0.000644122383253","0.0","0.0","0.0","0.0","0.0","0.000966183574879","0.0","0.0","0.0","0.000322061191626","0.0","0.0","0.000644122383253","0.0","0.0","0.0","0.000322061191626","0.0","0.0","0.0","0.0","0.000322061191626","0.0","0.000322061191626","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000322061191626","0.0","0.0","0.0","0.0","0.000322061191626","0.000644122383253","0.0","0.0","0.0","0.0","0.0","0.000322061191626","0.0","0.000322061191626","0.000322061191626","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000322061191626","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000644122383253","0.0","0.0","0.0","0.0","0.0","0.000322061191626","0.0","0.000644122383253","0.0","0.0","0.0","0.000644122383253","0.000322061191626","+"
"2016-09-20","Apple","0.00124843945069","0.0","0.0","0.000249687890137","0.0","0.0","0.0","0.0","0.0","0.000499375780275","0.0","0.0","0.0","0.0","0.0","0.0","0.0202247191011","0.0","0.0","0.0","0.0","0.0","0.000249687890137","0.000749063670412","0.0","0.0","0.0","0.0","0.000249687890137","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00324594257179","0.0","0.0","0.0","0.0","0.0","0.00124843945069","0.0","0.0","0.0","0.000749063670412","0.0","0.0","0.0","0.0","0.000249687890137","0.0","0.0","0.000749063670412","0.0","0.0","0.0","0.0","0.0","0.000749063670412","0.00149812734082","0.0","0.0","0.000749063670412","0.000249687890137","0.00274656679151","0.0","0.0","0.000499375780275","0.0","0.0","0.000249687890137","0.0","0.0","0.0","0.0","0.0","0.00749063670412","0.0019975031211","0.0","0.0","0.0","0.0","0.000249687890137","0.0","0.0","0.0","0.0","0.000249687890137","0.0","0.000249687890137","0.000249687890137","0.0","0.0","0.000499375780275","0.000249687890137","0.0","0.000249687890137","0.0","0.0","0.0","0.0","0.000499375780275","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00124843945069","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000249687890137","0.0","0.0","0.0","0.000249687890137","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000249687890137","0.0","0.0","0.000249687890137","0.0","0.0","0.0","0.000499375780275","0.0","0.0","0.0","0.0","0.0","0.000249687890137","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000249687890137","0.000499375780275","0.000249687890137","-"
"2016-09-23","Apple","0.0","0.0","0.0","0.000227479526843","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000227479526843","0.0","0.0","0.0","0.0","0.0102365787079","0.0","0.0","0.000454959053685","0.000454959053685","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00181983621474","0.0","0.0","0.0","0.0","0.0","0.000227479526843","0.0","0.0","0.0","0.000454959053685","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000227479526843","0.0","0.0","0.0","0.000227479526843","0.000454959053685","0.0","0.0","0.000227479526843","0.000227479526843","0.00181983621474","0.0","0.0","0.00113739763421","0.000227479526843","0.0","0.0","0.0","0.0","0.0","0.0","0.000227479526843","0.027525022748","0.000227479526843","0.000454959053685","0.0","0.000227479526843","0.000227479526843","0.0","0.000454959053685","0.0","0.000227479526843","0.0","0.000454959053685","0.0","0.0","0.0","0.0","0.0","0.000227479526843","0.0","0.0","0.000227479526843","0.0","0.0","0.0","0.000454959053685","0.000227479526843","0.0","0.0","0.0","0.000454959053685","0.0","0.0","0.0","0.000227479526843","0.0","0.0","0.000682438580528","0.0","0.0","0.0","0.0","0.0","0.0","0.011601455869","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000227479526843","0.000227479526843","0.000454959053685","0.000227479526843","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000227479526843","0.0","0.000227479526843","0.0","0.0","0.0","0.0","0.000682438580528","0.0","0.0","0.0","0.0","0.000227479526843","0.0","0.0","0.000227479526843","0.0","0.0","0.0","0.0","0.0","0.000227479526843","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00113739763421","+"
"2016-09-24","Apple","0.0","0.0","0.0","0.0","0.000307692307692","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000307692307692","0.0","0.0178461538462","0.0","0.0","0.0","0.000615384615385","0.0","0.000307692307692","0.0","0.0","0.0","0.0","0.000307692307692","0.000615384615385","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00307692307692","0.0","0.0","0.0","0.0","0.0","0.000615384615385","0.0","0.0","0.0","0.000307692307692","0.0","0.0","0.0","0.000307692307692","0.0","0.0","0.0","0.0","0.000307692307692","0.0","0.0","0.0","0.0","0.000307692307692","0.000307692307692","0.000307692307692","0.0","0.000923076923077","0.0","0.00153846153846","0.0","0.0","0.000307692307692","0.000615384615385","0.0","0.0","0.0","0.0","0.00153846153846","0.0","0.0","0.00646153846154","0.00123076923077","0.000307692307692","0.0","0.000923076923077","0.000307692307692","0.0","0.000307692307692","0.0","0.000615384615385","0.0","0.0","0.0","0.000307692307692","0.000307692307692","0.0","0.0","0.0","0.000615384615385","0.0","0.000307692307692","0.0","0.000307692307692","0.0","0.0","0.000307692307692","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000307692307692","0.0","0.0","0.0","0.0","0.00338461538462","0.0","0.0","0.0","0.0","0.0","0.0","0.000615384615385","0.0","0.000307692307692","0.000307692307692","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000307692307692","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000307692307692","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","+"
"2016-09-25","Apple","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000319693094629","0.0","0.0","0.000639386189258","0.0","0.0","0.0","0.000639386189258","0.00447570332481","0.0","0.0","0.000319693094629","0.000319693094629","0.0","0.000319693094629","0.000319693094629","0.0","0.0","0.0","0.0","0.0","0.0","0.000319693094629","0.0","0.0","0.0","0.0","0.0","0.0","0.0179028132992","0.0","0.0","0.0","0.0","0.0","0.00159846547315","0.0","0.0","0.0","0.000319693094629","0.0","0.0","0.000319693094629","0.0","0.0","0.0","0.0","0.000319693094629","0.000319693094629","0.000639386189258","0.0","0.000319693094629","0.0","0.000319693094629","0.000639386189258","0.0","0.0","0.000319693094629","0.000319693094629","0.00255754475703","0.0","0.000319693094629","0.000959079283887","0.000959079283887","0.0","0.0","0.0","0.0","0.0","0.0","0.000959079283887","0.00959079283887","0.00127877237852","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000319693094629","0.0","0.000319693094629","0.0","0.0","0.000639386189258","0.000959079283887","0.0","0.000319693094629","0.0","0.0","0.0","0.0","0.0","0.0","0.000319693094629","0.0","0.0","0.000319693094629","0.0","0.0","0.000319693094629","0.0","0.0","0.000319693094629","0.0","0.0","0.0","0.0","0.0","0.0","0.000959079283887","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000959079283887","0.000319693094629","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000639386189258","0.0","0.0","0.0","0.0","0.000319693094629","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000959079283887","+"
"2016-09-26","Apple","0.000239635753654","0.0","0.0","0.000239635753654","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000239635753654","0.000479271507309","0.000479271507309","0.0","0.0","0.00766834411694","0.0","0.0","0.000479271507309","0.000239635753654","0.0","0.000718907260963","0.000239635753654","0.000239635753654","0.000239635753654","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000239635753654","0.0","0.0","0.0","0.00407380781213","0.0","0.0","0.0","0.0","0.0","0.00143781452193","0.0","0.0","0.0","0.000718907260963","0.000239635753654","0.0","0.0","0.0","0.0","0.0","0.0","0.000239635753654","0.0","0.000239635753654","0.0","0.000239635753654","0.0","0.000958543014618","0.000239635753654","0.000239635753654","0.0","0.000239635753654","0.0","0.00143781452193","0.0","0.000479271507309","0.000958543014618","0.000239635753654","0.0","0.000479271507309","0.000239635753654","0.000239635753654","0.0","0.0","0.0","0.00766834411694","0.000479271507309","0.0","0.0","0.0","0.0","0.000239635753654","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000479271507309","0.0","0.0","0.000479271507309","0.000239635753654","0.0","0.000958543014618","0.0","0.0","0.0","0.0","0.0","0.0","0.000718907260963","0.0","0.0","0.000239635753654","0.0","0.0","0.0","0.000239635753654","0.0","0.0","0.0","0.000239635753654","0.0","0.0","0.0","0.0","0.000479271507309","0.0","0.0","0.0","0.0","0.000239635753654","0.0","0.0","0.000239635753654","0.000239635753654","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000718907260963","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000239635753654","0.0","0.0","0.000239635753654","0.000239635753654","0.000479271507309","-"
"2016-09-27","Apple","0.0","0.0","0.0","0.0","0.000247157686604","0.0","0.0","0.0","0.0","0.0","0.0","0.000247157686604","0.0","0.0","0.0","0.000247157686604","0.00543746910529","0.0","0.0","0.000247157686604","0.00123578843302","0.0","0.000247157686604","0.000247157686604","0.000247157686604","0.0","0.0","0.0","0.0","0.0","0.000247157686604","0.0","0.0","0.0","0.0","0.0","0.0","0.00222441917944","0.0","0.000247157686604","0.000247157686604","0.0","0.0","0.00148294611962","0.0","0.000247157686604","0.0","0.000494315373208","0.0","0.000247157686604","0.0","0.000247157686604","0.000247157686604","0.0","0.0","0.000247157686604","0.0","0.000247157686604","0.0","0.0","0.0","0.0","0.000494315373208","0.0","0.0","0.000988630746416","0.0","0.00123578843302","0.0","0.0","0.000988630746416","0.000247157686604","0.0","0.00296589223925","0.0","0.0","0.0","0.0","0.0","0.00395452298566","0.000247157686604","0.0","0.0","0.0","0.000741473059812","0.0","0.0","0.0","0.0","0.0","0.000247157686604","0.0","0.0","0.0","0.0","0.0","0.000741473059812","0.000988630746416","0.000494315373208","0.0","0.0","0.000247157686604","0.0","0.0","0.0","0.0","0.0","0.0","0.00692041522491","0.000247157686604","0.0","0.0","0.0","0.0","0.0","0.000494315373208","0.0","0.0","0.0","0.000247157686604","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000247157686604","0.0","0.0","0.0","0.000247157686604","0.000247157686604","0.0","0.000247157686604","0.0","0.0","0.0","0.0","0.000247157686604","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000741473059812","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000247157686604","0.0","0.0","0.000247157686604","+"
"2016-09-30","Apple","0.00025182573659","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00025182573659","0.0","0.00025182573659","0.00025182573659","0.000503651473181","0.0","0.0","0.0128431125661","0.0","0.0","0.0","0.0","0.0","0.0","0.000755477209771","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00025182573659","0.0","0.00025182573659","0.0","0.0","0.0","0.00201460589272","0.0","0.0","0.0","0.0","0.0","0.000503651473181","0.0","0.0","0.0","0.000755477209771","0.0","0.0","0.0","0.00025182573659","0.0","0.0","0.0","0.000755477209771","0.0","0.00025182573659","0.0","0.00025182573659","0.0","0.0","0.00025182573659","0.00025182573659","0.0","0.0","0.00025182573659","0.00151095441954","0.0","0.00025182573659","0.000503651473181","0.0","0.0","0.0","0.00025182573659","0.0","0.0","0.0","0.0","0.00730294636112","0.0","0.0","0.0","0.0","0.00025182573659","0.0","0.00025182573659","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00025182573659","0.0","0.0","0.0","0.00025182573659","0.00025182573659","0.0","0.0","0.0","0.00025182573659","0.0","0.0","0.0","0.0","0.0","0.0","0.00025182573659","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00025182573659","0.000755477209771","0.00025182573659","0.00025182573659","0.00025182573659","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00025182573659","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00100730294636","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00025182573659","0.0","0.0","0.000503651473181","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00100730294636","-"
"2016-10-01","Apple","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000314564328405","0.000314564328405","0.0","0.0","0.0","0.0","0.000314564328405","0.0154136520919","0.0","0.0","0.0","0.0","0.0","0.0","0.000314564328405","0.0","0.000314564328405","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000314564328405","0.0","0.0","0.0","0.00220195029884","0.0","0.0","0.00062912865681","0.0","0.0","0.00062912865681","0.0","0.000314564328405","0.0","0.000943692985215","0.0","0.000314564328405","0.0","0.0","0.0","0.0","0.0","0.000314564328405","0.0","0.0","0.000314564328405","0.0","0.0","0.000314564328405","0.000314564328405","0.0","0.0","0.00125825731362","0.0","0.00188738597043","0.0","0.0","0.000314564328405","0.000314564328405","0.0","0.000314564328405","0.0","0.0","0.0","0.0","0.0","0.00692041522491","0.000943692985215","0.0","0.0","0.000314564328405","0.00062912865681","0.0","0.000314564328405","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000314564328405","0.000314564328405","0.0","0.00062912865681","0.0","0.0","0.0","0.000314564328405","0.00062912865681","0.0","0.00062912865681","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000943692985215","0.000314564328405","0.000314564328405","0.0","0.0","0.0","0.0","0.0","0.0","0.000314564328405","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000314564328405","0.0","0.000314564328405","0.0","0.0","0.0","0.0","0.0","0.0","0.000314564328405","0.0","0.0","0.000314564328405","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000314564328405","0.00062912865681","0.000314564328405","-"
"2016-10-02","Apple","0.0","0.0","0.000888888888889","0.0","0.0","0.0","0.0","0.0","0.000888888888889","0.0","0.0","0.0","0.0","0.0","0.0","0.00177777777778","0.0266666666667","0.0","0.0","0.0","0.0","0.0","0.000888888888889","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00177777777778","0.0","0.0","0.0","0.0","0.0","0.0","0.000888888888889","0.0","0.0","0.000888888888889","0.0","0.0","0.000888888888889","0.000888888888889","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000888888888889","0.0","0.0","0.00266666666667","0.0","0.00444444444444","0.0","0.000888888888889","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.008","0.000888888888889","0.0","0.0","0.0","0.0","0.0","0.000888888888889","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000888888888889","0.0","0.0","0.0","0.0","0.0","0.0","0.000888888888889","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000888888888889","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000888888888889","0.0","0.0","0.000888888888889","0.0","0.000888888888889","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00177777777778","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-"
