Word	good	great	success	successful	succeed	achieve	achievement	achieved	innovate	competitive	gain	up	rise	acquire	win	bad	worse	worst	failure	obsolete	cut	horrible	struggle	struggling	bankrupt	loss	down	fail	lose	suit	lawsuit	sue	court	lawyer	controversy	revenue_good	revenue_great	revenue_rise	revenue_up	revenue_win	revenue_raise	revenue_increase	revenue_gain	revenue_success	revenue_successful	revenue_cut	revenue_horrible	revenue_low	revenue_lower	revenue_lose	revenue_loss	revenue_fall	revenue_bankrupt	revenue_failure	revenue_terrible	revenue_decrease	revenue_loss	profit_good	profit_great	profit_rise	profit_up	profit_win	profit_raise	profit_increase	profit_gain	profit_success	profit_successful	profit_cut	profit_horrible	profit_low	profit_lower	profit_lose	profit_loss	profit_fall	profit_bankrupt	profit_failure	profit_terrible	profit_decrease	profit_loss	performance_good	performance_great	performance_rise	performance_up	performance_win	performance_raise	performance_increase	performance_gain	performance_success	performance_successful	performance_cut	performance_horrible	performance_low	performance_lower	performance_lose	performance_loss	performance_fall	performance_bankrupt	performance_failure	performance_terrible	performance_decrease	performance_loss	margins_good	margins_great	margins_rise	margins_up	margins_win	margins_raise	margins_increase	margins_gain	margins_success	margins_successful	margins_cut	margins_horrible	margins_low	margins_lower	margins_lose	margins_loss	margins_fall	margins_bankrupt	margins_failure	margins_terrible	margins_decrease	margins_loss	
2016-09-06	0.901030916302	0.91060093945	0.842796626519	0	0.619963289755	0.820451910285	0	0.900808874709	0	0	0	0.904214856771	0.294212613972	0	0.903442495765	0.789643116487	0.874711282827	0.878659729009	0	0	0.895724097983	0	0.874803961431	0	0	0	0.912330011433	0.724520518613	0	0.814936631432	0	0	0.871696299156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.964679992762	0.97220622926	0.339752672772	0.965150795588	0.973119311799	0.93965163919	0.947046700737	0	0.893381733381	0	0.952553705012	0	0.935692545248	0.947932957654	0	0	0.971548952171	0	0	0.790603510728	0	0	0.639312283405	0.64876577253	0.256502280166	0.653797657768	0.643374402054	0.678174483519	0.633033091062	0	0.712728156127	0	0.548396350757	0	0.627679883726	0.624585520195	0	0	0.640012141266	0	0	0.542776378371	0	0	
2016-09-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.851301008601	0.823560742245	0	0.848066180779	0.852684507756	0.827581606576	0.750612935201	0.75500288374	-0.213369976766	0.630756982006	0.638140659448	0	0.83402739367	0.725669144191	0.817585017617	0	0.851461643028	0	0	0.606853648009	0	0	0.897671376968	0.877508447409	0	0.896879375451	0.892836913641	0.87562804409	0.809716956634	0.879609201849	-0.208104118819	0.661160808738	0.630726966745	0	0.894230646663	0.757620808539	0.867407325306	0	0.904105406263	0	0	0.658312497142	0	0	0.89828159931	0.861287119359	0	0.892668262388	0.892106145564	0.853658691931	0.757644668355	0.817450032591	-0.315123930041	0.648311138926	0.498272165426	0	0.922366722737	0.741495629966	0.865603413845	0	0.872605639283	0	0	0.670838164985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016-09-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016-09-09	0.97352023453	0.967344731854	0	0.749459818972	0	0	0.90808150832	0.833967200969	0	0.90610710723	0.859263394274	0.976930969611	0.894783907204	0.654208490804	0.969814804314	0.970485613068	0.814557703481	0.958895853472	0.816782450852	0	0.960609558862	0.812753914054	0.770851456071	0.804701665628	0	0.894450669671	0.973300016527	0	0.870636985489	0	0	0	0.896762546464	0	0	0.980321593982	0.976498862841	0.922728535858	0.980046099721	0.98068002351	0.979735926802	0	0.878228790348	0	0.767062466982	0.970229864708	0.773934462268	0.973383738601	0.908812256439	0.871439138283	0.925196587739	0.978644138897	0	0.846642754683	0	0	0.925196587739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.569001922839	0.564060260834	0.521389393888	0.565823820012	0.566295481146	0.557425963525	0	0.487530350478	0	0.454683702511	0.520646530342	0.46979223566	0.577086432503	0.492457876802	0.574754171657	0.504715100452	0.54271876242	0	0.50063228112	0	0	0.504715100452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016-09-10	0.876185378926	0.880442753935	0.589454025784	0	0	0	0	0	0	0	0	0.876495626591	0	0	0.878292682938	0.875764043657	0.857199562863	0.81356868946	0.323983361282	0	0.783959034243	0.669209181889	0	0.249043150848	0	0.809441117221	0.874140094257	0.700645838427	0.864797718767	0.768137531964	0	0	0.881129922093	0	0	0.516838149853	0.511096532025	0	0.516455805646	0.517334086147	0.518090007963	0	0	0.412659794138	0	0.542369463021	0.288485761578	0.460648945064	0.498650284086	0.456714665946	0.51563216139	0.527106175678	0	0.314373270169	0.371240333111	0	0.51563216139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016-09-11	0.655998501298	0.652280150581	0.34296715782	0.515404560823	0	0	0.576465037931	0	0	0	0	0.655828109299	0	0	0.647855276529	0.641165980774	0.473477302093	0.58891640978	0	0	0.553642877911	0.593668244986	0	0.141888338151	0	0.428576019336	0.649396509349	-0.26239315177	0.582199380394	0.648429363998	0	0	0.473816929419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854275041311	0.85562576786	0	0.864772978601	0.863184416865	0.848328967614	0.752083855751	0	0.38810947909	0.645509595668	0.658041883421	0.74880019656	0.84677623658	0.721289461688	0.776493208136	0.529271562268	0.853499523078	0	0	0.565498625147	0	0.529271562268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
