Word	good	great	success	successful	succeed	achieve	achievement	achieved	innovate	competitive	gain	up	rise	acquire	win	bad	worse	worst	failure	obsolete	cut	horrible	struggle	struggling	bankrupt	loss	down	fail	lose	suit	lawsuit	sue	court	lawyer	controversy	revenue_good	revenue_great	revenue_rise	revenue_up	revenue_win	revenue_raise	revenue_increase	revenue_gain	revenue_success	revenue_successful	revenue_cut	revenue_horrible	revenue_low	revenue_lower	revenue_lose	revenue_loss	revenue_fall	revenue_bankrupt	revenue_failure	revenue_terrible	revenue_decrease	revenue_loss	profit_good	profit_great	profit_rise	profit_up	profit_win	profit_raise	profit_increase	profit_gain	profit_success	profit_successful	profit_cut	profit_horrible	profit_low	profit_lower	profit_lose	profit_loss	profit_fall	profit_bankrupt	profit_failure	profit_terrible	profit_decrease	profit_loss	performance_good	performance_great	performance_rise	performance_up	performance_win	performance_raise	performance_increase	performance_gain	performance_success	performance_successful	performance_cut	performance_horrible	performance_low	performance_lower	performance_lose	performance_loss	performance_fall	performance_bankrupt	performance_failure	performance_terrible	performance_decrease	performance_loss	margins_good	margins_great	margins_rise	margins_up	margins_win	margins_raise	margins_increase	margins_gain	margins_success	margins_successful	margins_cut	margins_horrible	margins_low	margins_lower	margins_lose	margins_loss	margins_fall	margins_bankrupt	margins_failure	margins_terrible	margins_decrease	margins_loss	
2016-09-06	0.693494904441	0.645084495161	0.809393828798	0	0	0	0	0.767802844644	0	0	0.567700872356	0.613422809695	0	0.850157542251	0.811209643107	0.615537478603	0	0	0	0	0	0	0	0	0	0	0.781953838655	0	0	0.766725005668	0	0.785077202148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.982663471144	0.979938776596	0	0.973294261905	0.993599688343	0	0.991532637732	0.955971942982	0.988744470205	0	0	0	0	0.988450085411	0	0	0.868471793357	0	0	0.986038705978	0.994741413553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016-09-07	0.901043272013	0.909738963751	0	0	0	0.771029748759	0	0	0	0	0	0.941106954247	0	0	0.93443269675	0.834393592407	0	0	0	0	0	0	0	0	0	0	0.912928860185	0	0.93931793013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016-09-08	0.824591696373	0.848453236544	0.903783697796	0.895885565606	0	0	0	0	0	0	0	0.888419909219	0	0	0.854130400127	0.920430117961	0	0	0	0	0	0	0	0	0	0.921999225215	0.90528390132	0	0	0	0.857769584067	0	0.841431165173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.979632721036	0.991520224824	0	0.957242053145	0.988957554808	0	0	0	0.990627489057	0.974152450239	0	0	0.984542441714	0.975715900708	0	0.985600821291	0.963855470142	0	0	0	0	0.985600821291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016-09-09	0.938778580213	0.928724459009	0	0	0	0	0	0	0	0	0	0.935219265396	0	0	0.935915483485	0.916136264986	0	0.688710264791	0	0	0.827824803223	0.946763012268	0	0	0	0.947729260204	0.946399664529	0.948603816382	0.942849960188	0	0	0	0.890618716606	0	0	0.985457512693	0.98538106226	0	0.987291111471	0.98502356653	0	0.983593834089	0	0	0	0.929517832393	0.989503457199	0	0.988574608961	0.981610359992	0.984990007662	0.989726124398	0	0	0	0	0.984990007662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.980245133626	0.979167436494	0	0.977487013585	0.984947566991	0	0.975466524802	0	0	0	0.93698809577	0.967971916255	0	0.974248052751	0.952214837078	0.962515680635	0.97469958616	0	0	0	0	0.962515680635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016-09-10	0	0.674290919356	0.772458208375	0	0	0	0	0	0	0	0	0.765639225107	0	0	0.735183992021	0.761218652194	0	0	0	0	0.699573328573	0	0	0	0	0	0.608472796805	0	0	0	0.633799935826	0	0.91590348002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.973978232032	0	0.938340424477	0.951992867252	0	0	0	0.931911016962	0	0.962474212011	0	0	0	0	0	0.974087584984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016-09-11	0.568437693972	0.530659360978	0.656703336512	0	0	0	-0.243568890342	0	0	0	0	0.634825721727	0	0	0.581468387697	0	0	0	0	0	0	0.647084953056	0	0	0	0	0.531313491995	0	0	0	0	0.505281457286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94523045751	0.927012412927	0	0.972737432126	0.953493301564	0	0	0	0.966786114504	0	0	0.96705987546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
